multiplier_dissatisfied,multiplier_neutral,multiplier_satisfied,macro_f1,accuracy,balanced_accuracy,ordinal_mae,recall_dissatisfied,recall_neutral,recall_satisfied,outer_fold,base_variant
1.0,1.2,1.0,0.2641911616346647,0.6545354791514265,0.3318894309040593,0.4164228237015362,0.0,0.0006738544474393531,0.9949944382647385,5,calibrated_sigmoid_extra_trees
1.5,2.0,1.0,0.2611893819891968,0.42446964155084127,0.2611183601205474,0.6249085588880761,0.020618556701030927,0.20350404312668463,0.5592324805339266,5,calibrated_sigmoid_extra_trees
1.2,1.5,1.0,0.25672513808880754,0.5947329919531822,0.30458706821569964,0.47439648866130213,0.002577319587628866,0.012129380053908356,0.8990545050055617,5,calibrated_sigmoid_extra_trees
1.0,1.5,1.0,0.25491411887126403,0.5945501097293343,0.30372796168649,0.4747622531089978,0.0,0.012129380053908356,0.8990545050055617,5,calibrated_sigmoid_extra_trees
1.2,2.0,1.0,0.25024003430970865,0.42410387710314557,0.25609578260035587,0.6258229700073152,0.002577319587628866,0.20619946091644206,0.5595105672969967,5,calibrated_sigmoid_extra_trees
1.0,2.0,1.0,0.24868813809876036,0.42410387710314557,0.2554612942202927,0.6258229700073152,0.0,0.2068733153638814,0.5595105672969967,5,calibrated_sigmoid_extra_trees
2.5,2.0,1.0,0.5164547617130858,0.6939820742637645,0.5020374028817177,0.3501006036217304,0.3023255813953488,0.3086253369272237,0.8951612903225806,1,calibrated_isotonic_extra_trees
2.5,1.5,1.0,0.5080997558019668,0.6991037131882202,0.5007329069928975,0.34936894091823667,0.32558139534883723,0.25336927223719674,0.9232480533926585,1,calibrated_isotonic_extra_trees
2.0,1.5,1.0,0.5024847108910345,0.6992866288640937,0.48857331792749287,0.3484543625388696,0.27906976744186046,0.261455525606469,0.925194660734149,1,calibrated_isotonic_extra_trees
2.5,1.2,1.0,0.49586423405323127,0.6987378818364733,0.4949151501815205,0.35174684470459117,0.3359173126614987,0.20889487870619947,0.9399332591768632,1,calibrated_isotonic_extra_trees
2.0,2.0,1.0,0.4924391383708205,0.693799158587891,0.4731380070079742,0.34808853118712274,0.18863049095607234,0.33423180592991913,0.896551724137931,1,calibrated_isotonic_extra_trees
2.0,1.2,1.0,0.4910449155949841,0.6991037131882202,0.4836168875588376,0.3526614230839583,0.29198966408268734,0.2169811320754717,0.9418798665183538,1,calibrated_isotonic_extra_trees
2.5,1.0,1.0,0.47999881364464486,0.6954453996707518,0.48684563311207124,0.3566855679531736,0.34366925064599485,0.16442048517520216,0.9524471635150167,1,calibrated_isotonic_extra_trees
1.5,1.5,1.0,0.4757482950121948,0.6994695445399671,0.45843106956681545,0.34735686848362907,0.16279069767441862,0.28369272237196763,0.92880978865406,1,calibrated_isotonic_extra_trees
1.5,1.2,1.0,0.4749154345988232,0.6994695445399671,0.46129394784279715,0.35156392902871775,0.21188630490956073,0.22371967654986524,0.9482758620689655,1,calibrated_isotonic_extra_trees
2.0,1.0,1.0,0.47346606857428936,0.6945308212913847,0.47384312088390673,0.35869764038778124,0.2997416020671835,0.16711590296495957,0.9546718576195773,1,calibrated_isotonic_extra_trees
1.5,2.0,1.0,0.4635444890536924,0.6952624839948783,0.4503442693609136,0.34241814523504666,0.09043927648578812,0.3632075471698113,0.8973859844271412,1,calibrated_isotonic_extra_trees
1.5,1.0,1.0,0.4578871285040842,0.6941649899396378,0.45176320259697483,0.3594293030912749,0.2248062015503876,0.16913746630727763,0.9613459399332592,1,calibrated_isotonic_extra_trees
1.2,1.5,1.0,0.4532798841782338,0.6994695445399671,0.440844177955912,0.3462593744283885,0.09302325581395349,0.2998652291105121,0.9296440489432704,1,calibrated_isotonic_extra_trees
