model,fold,repeat,domain,features,baseline_macro_f1,permuted_macro_f1,macro_f1_drop
Gradient boosting,5,3,AC on/off,AC on/off,0.43369027218945155,0.4068204612628412,0.026869810926610338
Gradient boosting,5,4,AC on/off,AC on/off,0.43369027218945155,0.40655781391428586,0.027132458275165694
Gradient boosting,5,5,AC on/off,AC on/off,0.43369027218945155,0.39595879253388677,0.03773147965556478
ANN / MLP,1,1,Student,Student,0.5470683008228322,0.5136134040535981,0.03345489676923408
ANN / MLP,1,2,Student,Student,0.5470683008228322,0.5024639443642273,0.044604356458604943
ANN / MLP,1,3,Student,Student,0.5470683008228322,0.48847355373524265,0.05859474708758955
ANN / MLP,1,4,Student,Student,0.5470683008228322,0.5019141939908065,0.0451541068320257
ANN / MLP,1,5,Student,Student,0.5470683008228322,0.5195730979054257,0.02749520291740648
ANN / MLP,1,1,Temperature,Temperature,0.5470683008228322,0.5103005020819767,0.03676779874085545
ANN / MLP,1,2,Temperature,Temperature,0.5470683008228322,0.5152799937290776,0.031788307093754575
ANN / MLP,1,3,Temperature,Temperature,0.5470683008228322,0.5051173514643403,0.04195094935849186
ANN / MLP,1,4,Temperature,Temperature,0.5470683008228322,0.5217166635711926,0.02535163725163958
ANN / MLP,1,5,Temperature,Temperature,0.5470683008228322,0.5143616111673159,0.03270668965551626
ANN / MLP,1,1,RH,RH,0.5470683008228322,0.496146861792128,0.050921439030704174
ANN / MLP,1,2,RH,RH,0.5470683008228322,0.5278571060847267,0.019211194738105508
ANN / MLP,1,3,RH,RH,0.5470683008228322,0.5245178082788716,0.022550492543960576
ANN / MLP,1,4,RH,RH,0.5470683008228322,0.506746437910195,0.040321862912637174
ANN / MLP,1,5,RH,RH,0.5470683008228322,0.5265785793725585,0.020489721450273723
ANN / MLP,1,1,CLO,CLO,0.5470683008228322,0.516847378753937,0.03022092206889515
ANN / MLP,1,2,CLO,CLO,0.5470683008228322,0.5136157929438863,0.033452507878945936
ANN / MLP,1,3,CLO,CLO,0.5470683008228322,0.5140569357950273,0.033011365027804884
ANN / MLP,1,4,CLO,CLO,0.5470683008228322,0.48808889605166755,0.058979404771164645
ANN / MLP,1,5,CLO,CLO,0.5470683008228322,0.5151921151921152,0.031876185630717035
ANN / MLP,1,1,CO2,CO2,0.5470683008228322,0.5432791526927544,0.003789148130077802
ANN / MLP,1,2,CO2,CO2,0.5470683008228322,0.5242438891632876,0.02282441165954463
ANN / MLP,1,3,CO2,CO2,0.5470683008228322,0.5473668229747818,-0.0002985221519495873
ANN / MLP,1,4,CO2,CO2,0.5470683008228322,0.5317034547231866,0.015364846099645613
ANN / MLP,1,5,CO2,CO2,0.5470683008228322,0.5382162558131623,0.008852045009669851
ANN / MLP,1,1,Lighting,Lighting,0.5470683008228322,0.5316497075272931,0.015418593295539074
ANN / MLP,1,2,Lighting,Lighting,0.5470683008228322,0.5021468478123189,0.04492145301051331
ANN / MLP,1,3,Lighting,Lighting,0.5470683008228322,0.4933628143939533,0.0537054864288789
ANN / MLP,1,4,Lighting,Lighting,0.5470683008228322,0.4815023938824883,0.06556590694034392
ANN / MLP,1,5,Lighting,Lighting,0.5470683008228322,0.5021626777290153,0.04490562309381685
ANN / MLP,1,1,Sound,Sound,0.5470683008228322,0.5209653091130334,0.026102991709798795
ANN / MLP,1,2,Sound,Sound,0.5470683008228322,0.5089716131664707,0.03809668765636154
ANN / MLP,1,3,Sound,Sound,0.5470683008228322,0.5180443680473662,0.029023932775466
ANN / MLP,1,4,Sound,Sound,0.5470683008228322,0.5300058548009368,0.01706244602189544
ANN / MLP,1,5,Sound,Sound,0.5470683008228322,0.5164426663711968,0.030625634451635353
ANN / MLP,1,1,Age,Age,0.5470683008228322,0.47994910742488783,0.06711919339794437
ANN / MLP,1,2,Age,Age,0.5470683008228322,0.4829856233059913,0.06408267751684088
ANN / MLP,1,3,Age,Age,0.5470683008228322,0.4761052548534115,0.07096304596942071
ANN / MLP,1,4,Age,Age,0.5470683008228322,0.48834342139062,0.05872487943221222
ANN / MLP,1,5,Age,Age,0.5470683008228322,0.49714001294111787,0.04992828788171433
ANN / MLP,1,1,Gender,Gender,0.5470683008228322,0.49508440442196067,0.05198389640087153
ANN / MLP,1,2,Gender,Gender,0.5470683008228322,0.4732995757897241,0.0737687250331081
ANN / MLP,1,3,Gender,Gender,0.5470683008228322,0.45919524888101826,0.08787305194181394
ANN / MLP,1,4,Gender,Gender,0.5470683008228322,0.4678577423260967,0.07921055849673547
ANN / MLP,1,5,Gender,Gender,0.5470683008228322,0.45178923782191344,0.09527906300091876
ANN / MLP,1,1,EA,EA,0.5470683008228322,0.5132587064003035,0.03380959442252873
ANN / MLP,1,2,EA,EA,0.5470683008228322,0.5162314964733188,0.030836804349513414
ANN / MLP,1,3,EA,EA,0.5470683008228322,0.5130813332463214,0.03398696757651076
ANN / MLP,1,4,EA,EA,0.5470683008228322,0.5055064008462901,0.04156189997654214
ANN / MLP,1,5,EA,EA,0.5470683008228322,0.5107857957107017,0.03628250511213049
ANN / MLP,1,1,LocationBack,LocationBack,0.5470683008228322,0.5060740869876765,0.04099421383515567
ANN / MLP,1,2,LocationBack,LocationBack,0.5470683008228322,0.5010166072097263,0.046051693613105904
ANN / MLP,1,3,LocationBack,LocationBack,0.5470683008228322,0.5112337498838406,0.03583455093899157
ANN / MLP,1,4,LocationBack,LocationBack,0.5470683008228322,0.5105698301395684,0.03649847068326384
ANN / MLP,1,5,LocationBack,LocationBack,0.5470683008228322,0.48823320080319926,0.058835100019632935
ANN / MLP,1,1,LocationFront,LocationFront,0.5470683008228322,0.4721290448432572,0.07493925597957501
ANN / MLP,1,2,LocationFront,LocationFront,0.5470683008228322,0.4829152655975359,0.0641530352252963
ANN / MLP,1,3,LocationFront,LocationFront,0.5470683008228322,0.47359398335603337,0.07347431746679883
ANN / MLP,1,4,LocationFront,LocationFront,0.5470683008228322,0.4850021874676472,0.062066113355185026
ANN / MLP,1,5,LocationFront,LocationFront,0.5470683008228322,0.473740610117116,0.07332769070571621
ANN / MLP,1,1,LocationLeft,LocationLeft,0.5470683008228322,0.5152196991475352,0.03184860167529702
ANN / MLP,1,2,LocationLeft,LocationLeft,0.5470683008228322,0.5004626945977843,0.046605606225047946
ANN / MLP,1,3,LocationLeft,LocationLeft,0.5470683008228322,0.5155970391124687,0.03147126171036352
ANN / MLP,1,4,LocationLeft,LocationLeft,0.5470683008228322,0.49465666242668277,0.05241163839614943
ANN / MLP,1,5,LocationLeft,LocationLeft,0.5470683008228322,0.4974570884938609,0.04961121232897131
ANN / MLP,1,1,LocationRight,LocationRight,0.5470683008228322,0.4956937361260573,0.05137456469677487
ANN / MLP,1,2,LocationRight,LocationRight,0.5470683008228322,0.5060062167996564,0.04106208402317579
ANN / MLP,1,3,LocationRight,LocationRight,0.5470683008228322,0.5144149159135494,0.03265338490928282
ANN / MLP,1,4,LocationRight,LocationRight,0.5470683008228322,0.50689689194031,0.04017140888252224
ANN / MLP,1,5,LocationRight,LocationRight,0.5470683008228322,0.502244317519553,0.04482398330327919
ANN / MLP,1,1,LocationMiddle,LocationMiddle,0.5470683008228322,0.5099649627061825,0.037103338116649676
ANN / MLP,1,2,LocationMiddle,LocationMiddle,0.5470683008228322,0.4872124544361456,0.05985584638668662
ANN / MLP,1,3,LocationMiddle,LocationMiddle,0.5470683008228322,0.5007920993407747,0.046276201482057466
ANN / MLP,1,4,LocationMiddle,LocationMiddle,0.5470683008228322,0.49259920349219594,0.05446909733063626
ANN / MLP,1,5,LocationMiddle,LocationMiddle,0.5470683008228322,0.502154129597845,0.0449141712249872
ANN / MLP,1,1,Ttrend,Ttrend,0.5470683008228322,0.5373355043750746,0.009732796447757597
ANN / MLP,1,2,Ttrend,Ttrend,0.5470683008228322,0.543733389131169,0.0033349116916632227
ANN / MLP,1,3,Ttrend,Ttrend,0.5470683008228322,0.5407573558908741,0.006310944931958051
ANN / MLP,1,4,Ttrend,Ttrend,0.5470683008228322,0.5395814843612964,0.007486816461535817
ANN / MLP,1,5,Ttrend,Ttrend,0.5470683008228322,0.5494532994532995,-0.002384998630467261
ANN / MLP,1,1,Vote hour,Vote hour,0.5470683008228322,0.5406479472657123,0.0064203535571198955
ANN / MLP,1,2,Vote hour,Vote hour,0.5470683008228322,0.5394336644336644,0.007634636389167837
ANN / MLP,1,3,Vote hour,Vote hour,0.5470683008228322,0.5348759384611085,0.012192362361723719
ANN / MLP,1,4,Vote hour,Vote hour,0.5470683008228322,0.5348569036797821,0.012211397143050085
ANN / MLP,1,5,Vote hour,Vote hour,0.5470683008228322,0.5397945147877814,0.0072737860350508
ANN / MLP,1,1,Vote weekday,Vote weekday,0.5470683008228322,0.4920407754987706,0.05502752532406158
ANN / MLP,1,2,Vote weekday,Vote weekday,0.5470683008228322,0.5056126508215223,0.04145565000130991
ANN / MLP,1,3,Vote weekday,Vote weekday,0.5470683008228322,0.5144775167498405,0.03259078407299165
ANN / MLP,1,4,Vote weekday,Vote weekday,0.5470683008228322,0.4894726663358477,0.057595634486984515
ANN / MLP,1,5,Vote weekday,Vote weekday,0.5470683008228322,0.5047987935018093,0.04226950732102286
ANN / MLP,1,1,Moment,Moment,0.5470683008228322,0.5364582019656804,0.010610098857151806
ANN / MLP,1,2,Moment,Moment,0.5470683008228322,0.5556492853066095,-0.00858098448377731
ANN / MLP,1,3,Moment,Moment,0.5470683008228322,0.5352159729110507,0.01185232791178148
ANN / MLP,1,4,Moment,Moment,0.5470683008228322,0.5356724307286468,0.011395870094185412
ANN / MLP,1,5,Moment,Moment,0.5470683008228322,0.5458633571046366,0.0012049437181955724
ANN / MLP,1,1,AC on/off,AC on/off,0.5470683008228322,0.5177807772761011,0.029287523546731142
ANN / MLP,1,2,AC on/off,AC on/off,0.5470683008228322,0.5243782767790465,0.022690024043785728
ANN / MLP,1,3,AC on/off,AC on/off,0.5470683008228322,0.5140718823602161,0.03299641846261614
ANN / MLP,1,4,AC on/off,AC on/off,0.5470683008228322,0.5193832847887437,0.02768501603408846
ANN / MLP,1,5,AC on/off,AC on/off,0.5470683008228322,0.5285055090758964,0.01856279174693576
ANN / MLP,2,1,Student,Student,0.5143079879986163,0.4720238001248838,0.042284187873732504
ANN / MLP,2,2,Student,Student,0.5143079879986163,0.46981571623046586,0.04449227176815046
ANN / MLP,2,3,Student,Student,0.5143079879986163,0.46927177764367684,0.04503621035493949
ANN / MLP,2,4,Student,Student,0.5143079879986163,0.4685648202839323,0.04574316771468401
ANN / MLP,2,5,Student,Student,0.5143079879986163,0.47007894224411845,0.044229045754497875
ANN / MLP,2,1,Temperature,Temperature,0.5143079879986163,0.4718400538303344,0.04246793416828193
ANN / MLP,2,2,Temperature,Temperature,0.5143079879986163,0.47402434804272026,0.04028363995589607
ANN / MLP,2,3,Temperature,Temperature,0.5143079879986163,0.49486792246284983,0.019440065535766493
ANN / MLP,2,4,Temperature,Temperature,0.5143079879986163,0.4559997437108166,0.05830824428779974
ANN / MLP,2,5,Temperature,Temperature,0.5143079879986163,0.4911022422735072,0.02320574572510914
ANN / MLP,2,1,RH,RH,0.5143079879986163,0.49587328333304725,0.01843470466556907
ANN / MLP,2,2,RH,RH,0.5143079879986163,0.48752290485007044,0.026785083148545885
ANN / MLP,2,3,RH,RH,0.5143079879986163,0.47703792321060173,0.03727006478801459
ANN / MLP,2,4,RH,RH,0.5143079879986163,0.4622099820919807,0.0520980059066356
ANN / MLP,2,5,RH,RH,0.5143079879986163,0.48694545891617746,0.027362529082438858
ANN / MLP,2,1,CLO,CLO,0.5143079879986163,0.48642661179698216,0.027881376201634167
ANN / MLP,2,2,CLO,CLO,0.5143079879986163,0.4983910219270711,0.015916966071545247
ANN / MLP,2,3,CLO,CLO,0.5143079879986163,0.5010722989244883,0.013235689074127976
ANN / MLP,2,4,CLO,CLO,0.5143079879986163,0.4783485986877836,0.0359593893108327
ANN / MLP,2,5,CLO,CLO,0.5143079879986163,0.48773110781176937,0.026576880186846952
ANN / MLP,2,1,CO2,CO2,0.5143079879986163,0.49804390352167566,0.016264084476940666
ANN / MLP,2,2,CO2,CO2,0.5143079879986163,0.4922191583555704,0.022088829643045926
ANN / MLP,2,3,CO2,CO2,0.5143079879986163,0.49354663042132635,0.020761357577289974
ANN / MLP,2,4,CO2,CO2,0.5143079879986163,0.495811804882315,0.0184961831163013
ANN / MLP,2,5,CO2,CO2,0.5143079879986163,0.49532073921494774,0.018987248783668587
ANN / MLP,2,1,Lighting,Lighting,0.5143079879986163,0.4716977028258908,0.042610285172725526
ANN / MLP,2,2,Lighting,Lighting,0.5143079879986163,0.4644029579111489,0.04990503008746744
ANN / MLP,2,3,Lighting,Lighting,0.5143079879986163,0.4834768496264696,0.030831138372146738
ANN / MLP,2,4,Lighting,Lighting,0.5143079879986163,0.4990798059960218,0.015228182002594515
ANN / MLP,2,5,Lighting,Lighting,0.5143079879986163,0.48553820228132155,0.02876978571729477
ANN / MLP,2,1,Sound,Sound,0.5143079879986163,0.5049857414159408,0.009322246582675553
ANN / MLP,2,2,Sound,Sound,0.5143079879986163,0.5029543228209516,0.011353665177664674
ANN / MLP,2,3,Sound,Sound,0.5143079879986163,0.4983145074816006,0.015993480517015712
ANN / MLP,2,4,Sound,Sound,0.5143079879986163,0.5000463546920226,0.01426163330659369
ANN / MLP,2,5,Sound,Sound,0.5143079879986163,0.5021446131688722,0.012163374829744167
ANN / MLP,2,1,Age,Age,0.5143079879986163,0.4736404359651683,0.04066755203344802
ANN / MLP,2,2,Age,Age,0.5143079879986163,0.48984442646531434,0.02446356153330198
ANN / MLP,2,3,Age,Age,0.5143079879986163,0.4863788962928191,0.027929091705797215
ANN / MLP,2,4,Age,Age,0.5143079879986163,0.4763862086186634,0.03792177937995295
ANN / MLP,2,5,Age,Age,0.5143079879986163,0.46946179896628176,0.04484618903233456
ANN / MLP,2,1,Gender,Gender,0.5143079879986163,0.4465218806916173,0.06778610730699902
ANN / MLP,2,2,Gender,Gender,0.5143079879986163,0.45016023745327827,0.06414775054533806
ANN / MLP,2,3,Gender,Gender,0.5143079879986163,0.4558067062176436,0.05850128178097275
ANN / MLP,2,4,Gender,Gender,0.5143079879986163,0.44632055761631123,0.06798743038230509
ANN / MLP,2,5,Gender,Gender,0.5143079879986163,0.4520002134025625,0.0623077745960538
ANN / MLP,2,1,EA,EA,0.5143079879986163,0.49227433077401955,0.02203365722459677
ANN / MLP,2,2,EA,EA,0.5143079879986163,0.48537366884718897,0.028934319151427357
ANN / MLP,2,3,EA,EA,0.5143079879986163,0.484880478726647,0.0294275092719693
ANN / MLP,2,4,EA,EA,0.5143079879986163,0.47662662722708554,0.03768136077153078
ANN / MLP,2,5,EA,EA,0.5143079879986163,0.49030326670235785,0.02400472129625847
ANN / MLP,2,1,LocationBack,LocationBack,0.5143079879986163,0.5057076372451488,0.008600350753467545
ANN / MLP,2,2,LocationBack,LocationBack,0.5143079879986163,0.4830522467272084,0.0312557412714079
ANN / MLP,2,3,LocationBack,LocationBack,0.5143079879986163,0.4855902843237308,0.02871770367488552
ANN / MLP,2,4,LocationBack,LocationBack,0.5143079879986163,0.4931154313735131,0.02119255662510322
ANN / MLP,2,5,LocationBack,LocationBack,0.5143079879986163,0.47978255465199265,0.03452543334662367
ANN / MLP,2,1,LocationFront,LocationFront,0.5143079879986163,0.4688330605163329,0.045474927482283434
ANN / MLP,2,2,LocationFront,LocationFront,0.5143079879986163,0.47507358706571107,0.039234400932905256
ANN / MLP,2,3,LocationFront,LocationFront,0.5143079879986163,0.4563976431075756,0.057910344891040744
ANN / MLP,2,4,LocationFront,LocationFront,0.5143079879986163,0.46615053369041587,0.048157454308200454
ANN / MLP,2,5,LocationFront,LocationFront,0.5143079879986163,0.48227974506543664,0.032028242933179685
ANN / MLP,2,1,LocationLeft,LocationLeft,0.5143079879986163,0.4730325266048747,0.04127546139374161
ANN / MLP,2,2,LocationLeft,LocationLeft,0.5143079879986163,0.48118143885386727,0.03312654914474905
ANN / MLP,2,3,LocationLeft,LocationLeft,0.5143079879986163,0.4766203040047525,0.037687683993863796
ANN / MLP,2,4,LocationLeft,LocationLeft,0.5143079879986163,0.48262871439944116,0.03167927359917516
ANN / MLP,2,5,LocationLeft,LocationLeft,0.5143079879986163,0.47224774074967835,0.042060247248937976
ANN / MLP,2,1,LocationRight,LocationRight,0.5143079879986163,0.49748211378257173,0.01682587421604459
ANN / MLP,2,2,LocationRight,LocationRight,0.5143079879986163,0.5060904153494884,0.008217572649127924
ANN / MLP,2,3,LocationRight,LocationRight,0.5143079879986163,0.5014038662784183,0.012904121720198058
ANN / MLP,2,4,LocationRight,LocationRight,0.5143079879986163,0.4999647476831683,0.014343240315448036
ANN / MLP,2,5,LocationRight,LocationRight,0.5143079879986163,0.5050694454128486,0.009238542585767728
ANN / MLP,2,1,LocationMiddle,LocationMiddle,0.5143079879986163,0.47691734150061377,0.037390646498002555
ANN / MLP,2,2,LocationMiddle,LocationMiddle,0.5143079879986163,0.49671407002330414,0.01759391797531218
ANN / MLP,2,3,LocationMiddle,LocationMiddle,0.5143079879986163,0.4928081042301448,0.021499883768471506
ANN / MLP,2,4,LocationMiddle,LocationMiddle,0.5143079879986163,0.4996271607054535,0.014680827293162835
ANN / MLP,2,5,LocationMiddle,LocationMiddle,0.5143079879986163,0.48905847167765376,0.02524951632096256
ANN / MLP,2,1,Ttrend,Ttrend,0.5143079879986163,0.5043374107068552,0.009970577291761096
ANN / MLP,2,2,Ttrend,Ttrend,0.5143079879986163,0.5124133945266021,0.001894593472014261
ANN / MLP,2,3,Ttrend,Ttrend,0.5143079879986163,0.5155906171475522,-0.0012826291489358432
ANN / MLP,2,4,Ttrend,Ttrend,0.5143079879986163,0.5041027206854198,0.010205267313196487
ANN / MLP,2,5,Ttrend,Ttrend,0.5143079879986163,0.49515525251636894,0.019152735482247385
ANN / MLP,2,1,Vote hour,Vote hour,0.5143079879986163,0.5397010843523741,-0.02539309635375775
ANN / MLP,2,2,Vote hour,Vote hour,0.5143079879986163,0.5228025096765995,-0.008494521677983147
ANN / MLP,2,3,Vote hour,Vote hour,0.5143079879986163,0.512723637898994,0.0015843500996223225
ANN / MLP,2,4,Vote hour,Vote hour,0.5143079879986163,0.5008202884881986,0.013487699510417728
ANN / MLP,2,5,Vote hour,Vote hour,0.5143079879986163,0.5333826150745612,-0.019074627075944872
ANN / MLP,2,1,Vote weekday,Vote weekday,0.5143079879986163,0.47138443316183815,0.04292355483677818
ANN / MLP,2,2,Vote weekday,Vote weekday,0.5143079879986163,0.4833104809998175,0.03099750699879883
ANN / MLP,2,3,Vote weekday,Vote weekday,0.5143079879986163,0.47249222713806,0.04181576086055633
ANN / MLP,2,4,Vote weekday,Vote weekday,0.5143079879986163,0.4790670486246092,0.03524093937400713
ANN / MLP,2,5,Vote weekday,Vote weekday,0.5143079879986163,0.47202505100901054,0.04228293698960578
ANN / MLP,2,1,Moment,Moment,0.5143079879986163,0.520686845084846,-0.00637885708622965
ANN / MLP,2,2,Moment,Moment,0.5143079879986163,0.5177102592546942,-0.003402271256077838
ANN / MLP,2,3,Moment,Moment,0.5143079879986163,0.5345335255199101,-0.020225537521293746
ANN / MLP,2,4,Moment,Moment,0.5143079879986163,0.5166391142707171,-0.0023311262721007475
ANN / MLP,2,5,Moment,Moment,0.5143079879986163,0.5184775106183724,-0.004169522619756116
ANN / MLP,2,1,AC on/off,AC on/off,0.5143079879986163,0.500972079661644,0.01333590833697229
ANN / MLP,2,2,AC on/off,AC on/off,0.5143079879986163,0.48397162081409134,0.03033636718452498
ANN / MLP,2,3,AC on/off,AC on/off,0.5143079879986163,0.486812860940111,0.02749512705850532
ANN / MLP,2,4,AC on/off,AC on/off,0.5143079879986163,0.4986738659096403,0.01563412208897602
ANN / MLP,2,5,AC on/off,AC on/off,0.5143079879986163,0.48421292418685064,0.030095063811765688
ANN / MLP,3,1,Student,Student,0.5029246818832099,0.47643947637881706,0.026485205504392872
ANN / MLP,3,2,Student,Student,0.5029246818832099,0.4799629723133889,0.02296170956982102
ANN / MLP,3,3,Student,Student,0.5029246818832099,0.4768437112413623,0.02608097064184761
ANN / MLP,3,4,Student,Student,0.5029246818832099,0.479904563039159,0.02302011884405092
ANN / MLP,3,5,Student,Student,0.5029246818832099,0.4678746662857292,0.03505001559748072
ANN / MLP,3,1,Temperature,Temperature,0.5029246818832099,0.4636058188160024,0.039318863067207555
ANN / MLP,3,2,Temperature,Temperature,0.5029246818832099,0.4854363054517705,0.017488376431439412
ANN / MLP,3,3,Temperature,Temperature,0.5029246818832099,0.4820945946011072,0.020830087282102727
ANN / MLP,3,4,Temperature,Temperature,0.5029246818832099,0.4867414074922776,0.016183274390932312
ANN / MLP,3,5,Temperature,Temperature,0.5029246818832099,0.4676653111919742,0.03525937069123575
ANN / MLP,3,1,RH,RH,0.5029246818832099,0.4701112687244935,0.03281341315871644
ANN / MLP,3,2,RH,RH,0.5029246818832099,0.46969101397303703,0.033233667910172904
ANN / MLP,3,3,RH,RH,0.5029246818832099,0.4694674327725726,0.033457249110637355
ANN / MLP,3,4,RH,RH,0.5029246818832099,0.4614145680265999,0.04151011385661002
ANN / MLP,3,5,RH,RH,0.5029246818832099,0.48260898301587707,0.020315698867332865
ANN / MLP,3,1,CLO,CLO,0.5029246818832099,0.4569544871603995,0.04597019472281044
ANN / MLP,3,2,CLO,CLO,0.5029246818832099,0.4719800398744405,0.030944642008769452
ANN / MLP,3,3,CLO,CLO,0.5029246818832099,0.4675716440422322,0.03535303784097771
ANN / MLP,3,4,CLO,CLO,0.5029246818832099,0.4629866990822098,0.03993798280100014
ANN / MLP,3,5,CLO,CLO,0.5029246818832099,0.49256111439729633,0.010363567485913605
ANN / MLP,3,1,CO2,CO2,0.5029246818832099,0.4850460807684079,0.01787860111480205
ANN / MLP,3,2,CO2,CO2,0.5029246818832099,0.4992709267080729,0.0036537551751370523
ANN / MLP,3,3,CO2,CO2,0.5029246818832099,0.4949670050956918,0.007957676787518131
ANN / MLP,3,4,CO2,CO2,0.5029246818832099,0.5032317979601579,-0.0003071160769479997
ANN / MLP,3,5,CO2,CO2,0.5029246818832099,0.49498338686160226,0.007941295021607675
ANN / MLP,3,1,Lighting,Lighting,0.5029246818832099,0.47959843935811675,0.023326242525093188
ANN / MLP,3,2,Lighting,Lighting,0.5029246818832099,0.4856187810945274,0.01730590078868255
ANN / MLP,3,3,Lighting,Lighting,0.5029246818832099,0.44280647697304687,0.060118204910163064
ANN / MLP,3,4,Lighting,Lighting,0.5029246818832099,0.45117735280318527,0.05174732908002466
ANN / MLP,3,5,Lighting,Lighting,0.5029246818832099,0.47118161323418645,0.03174306864902349
ANN / MLP,3,1,Sound,Sound,0.5029246818832099,0.4846918711226676,0.01823281076054234
ANN / MLP,3,2,Sound,Sound,0.5029246818832099,0.4881842487882156,0.014740433094994343
ANN / MLP,3,3,Sound,Sound,0.5029246818832099,0.48672037587595945,0.01620430600725048
ANN / MLP,3,4,Sound,Sound,0.5029246818832099,0.477446569524147,0.025478112359062943
ANN / MLP,3,5,Sound,Sound,0.5029246818832099,0.4979273553449397,0.00499732653827023
ANN / MLP,3,1,Age,Age,0.5029246818832099,0.4677352333929176,0.03518944849029232
ANN / MLP,3,2,Age,Age,0.5029246818832099,0.44639090406504084,0.056533777818169095
ANN / MLP,3,3,Age,Age,0.5029246818832099,0.47031271867836805,0.03261196320484189
ANN / MLP,3,4,Age,Age,0.5029246818832099,0.45198365386057143,0.0509410280226385
ANN / MLP,3,5,Age,Age,0.5029246818832099,0.4637025740474016,0.03922210783580832
ANN / MLP,3,1,Gender,Gender,0.5029246818832099,0.47989151845812855,0.023033163425081382
ANN / MLP,3,2,Gender,Gender,0.5029246818832099,0.46065253062737654,0.04227215125583339
ANN / MLP,3,3,Gender,Gender,0.5029246818832099,0.4703619574434727,0.032562724439737234
ANN / MLP,3,4,Gender,Gender,0.5029246818832099,0.4668320662341632,0.036092615649046755
ANN / MLP,3,5,Gender,Gender,0.5029246818832099,0.47361739505402817,0.029307286829181767
ANN / MLP,3,1,EA,EA,0.5029246818832099,0.46188205689600986,0.04104262498720007
ANN / MLP,3,2,EA,EA,0.5029246818832099,0.4683062662837303,0.034618415599479646
ANN / MLP,3,3,EA,EA,0.5029246818832099,0.46414204700926415,0.03878263487394579
ANN / MLP,3,4,EA,EA,0.5029246818832099,0.4774909066256588,0.02543377525755114
ANN / MLP,3,5,EA,EA,0.5029246818832099,0.4660776513636014,0.036847030519608526
ANN / MLP,3,1,LocationBack,LocationBack,0.5029246818832099,0.48599313774780856,0.016931544135401377
ANN / MLP,3,2,LocationBack,LocationBack,0.5029246818832099,0.46256958079003935,0.04035510109317059
ANN / MLP,3,3,LocationBack,LocationBack,0.5029246818832099,0.4955760301931673,0.007348651690042618
ANN / MLP,3,4,LocationBack,LocationBack,0.5029246818832099,0.486323986336183,0.016600695547026922
ANN / MLP,3,5,LocationBack,LocationBack,0.5029246818832099,0.4777006964587105,0.02522398542449944
ANN / MLP,3,1,LocationFront,LocationFront,0.5029246818832099,0.47912665674744287,0.023798025135767065
ANN / MLP,3,2,LocationFront,LocationFront,0.5029246818832099,0.4794103417060751,0.02351434017713483
ANN / MLP,3,3,LocationFront,LocationFront,0.5029246818832099,0.47594543408444245,0.02697924779876748
ANN / MLP,3,4,LocationFront,LocationFront,0.5029246818832099,0.48472387026553804,0.018200811617671897
ANN / MLP,3,5,LocationFront,LocationFront,0.5029246818832099,0.47454932702314984,0.028375354860060098
ANN / MLP,3,1,LocationLeft,LocationLeft,0.5029246818832099,0.4807064232381432,0.022218258645066713
ANN / MLP,3,2,LocationLeft,LocationLeft,0.5029246818832099,0.4760702825003766,0.02685439938283335
ANN / MLP,3,3,LocationLeft,LocationLeft,0.5029246818832099,0.46698022760020463,0.0359444542830053
ANN / MLP,3,4,LocationLeft,LocationLeft,0.5029246818832099,0.46161891581114484,0.0413057660720651
ANN / MLP,3,5,LocationLeft,LocationLeft,0.5029246818832099,0.4747127523377796,0.028211929545430336
ANN / MLP,3,1,LocationRight,LocationRight,0.5029246818832099,0.4810301847794305,0.021894497103779442
ANN / MLP,3,2,LocationRight,LocationRight,0.5029246818832099,0.489131178717157,0.013793503166052934
ANN / MLP,3,3,LocationRight,LocationRight,0.5029246818832099,0.47024867572812773,0.032676006155082205
ANN / MLP,3,4,LocationRight,LocationRight,0.5029246818832099,0.47109005518954444,0.03183462669366549
ANN / MLP,3,5,LocationRight,LocationRight,0.5029246818832099,0.4721057875081749,0.030818894375035044
ANN / MLP,3,1,LocationMiddle,LocationMiddle,0.5029246818832099,0.4776111176922116,0.02531356419099834
ANN / MLP,3,2,LocationMiddle,LocationMiddle,0.5029246818832099,0.4840314317926258,0.018893250090584124
ANN / MLP,3,3,LocationMiddle,LocationMiddle,0.5029246818832099,0.485690394282786,0.017234287600423948
ANN / MLP,3,4,LocationMiddle,LocationMiddle,0.5029246818832099,0.48939603978999013,0.0135286420932198
ANN / MLP,3,5,LocationMiddle,LocationMiddle,0.5029246818832099,0.4866422873959683,0.016282394487241614
ANN / MLP,3,1,Ttrend,Ttrend,0.5029246818832099,0.5080074890382076,-0.005082807154997648
ANN / MLP,3,2,Ttrend,Ttrend,0.5029246818832099,0.5144472962695111,-0.0115226143863012
ANN / MLP,3,3,Ttrend,Ttrend,0.5029246818832099,0.5077659839719996,-0.004841302088789634
ANN / MLP,3,4,Ttrend,Ttrend,0.5029246818832099,0.5022071626771335,0.0007175192060764335
ANN / MLP,3,5,Ttrend,Ttrend,0.5029246818832099,0.5037789437358536,-0.0008542618526437007
ANN / MLP,3,1,Vote hour,Vote hour,0.5029246818832099,0.49179078346026794,0.01113389842294199
ANN / MLP,3,2,Vote hour,Vote hour,0.5029246818832099,0.5015263949036511,0.0013982869795587938
