model,n_candidates_tested,total_grid_candidates,rank_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,std_fit_time,params_json
Gradient boosting,144,144,17,0.4814795194013001,0.022052279811115863,0.6913949495587799,0.008150461124227725,0.45980351683475884,0.015489419954626939,3.1208588600158693,0.057199929559133826,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,36,0.47191270606422664,0.022662904923927894,0.6871510109129545,0.01135136514847408,0.4524421564670405,0.016408909853813734,3.4613826274871826,0.01891851409186187,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,3,0.49163095596277173,0.024706228705507333,0.6943218148771342,0.010318063903579321,0.46863915093609815,0.01917152148230406,4.2532899379730225,0.025548674280233146,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,22,0.4792161333133918,0.02461862161421492,0.6877363411345232,0.010886696797963724,0.4587537103907292,0.018804359276755948,4.762588930130005,0.05304409840234161,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,40,0.4681680239342628,0.01769872962939152,0.6905172219895659,0.003146191750620935,0.44898429085185415,0.011721019582923296,1.9360930442810058,0.01663787330464949,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,41,0.4668382005734507,0.02079734958071821,0.690808976705678,0.006745617444655676,0.4483012397195355,0.014901361226456909,2.175870752334595,0.02241005325370678,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,21,0.47984155981041604,0.01785377063307479,0.6911027664216455,0.005758940488616797,0.45864002248635377,0.011896535781336419,3.0900617122650145,0.019041988970102966,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,18,0.48073005584690404,0.01988139831189392,0.6903702735789541,0.009588625107296148,0.4586913923322542,0.014631638699283162,3.4572803020477294,0.018921240466289346,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,12,0.48677463243441305,0.01862616425987511,0.6915411482326027,0.005959676165960361,0.4649556992262037,0.013211131402597397,4.251002550125122,0.03298990882503035,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,8,0.4889573067675985,0.02322011866338013,0.691833331369737,0.008226557028638327,0.4659411573387521,0.017228720651321094,4.864995002746582,0.10166233382398608,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,84,0.43662181124175187,0.02057610734339337,0.6859807788908394,0.006182882927343343,0.42608186232653944,0.013197334158983458,0.5605359554290772,0.012266575429821115,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,96,0.4294243784437272,0.016277508495547918,0.6855417544483491,0.0054689211110937955,0.4220420424851506,0.010561356666307803,0.5626366138458252,0.008459056098331932,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,43,0.4651148144748564,0.020133413723545178,0.6918334384749925,0.006875362132017122,0.44620198332324634,0.013775666148404203,0.8941837787628174,0.015923077042426754,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,49,0.462024317720272,0.01982411144706508,0.6897851575678967,0.00787260360878843,0.4445247833465055,0.013705443531685084,0.8981675148010254,0.021021517972623752,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,34,0.4745810418618263,0.021404773236551405,0.692711058938951,0.008562069249219482,0.45424492092471613,0.015230295701152629,1.212254524230957,0.03294358662696734,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,31,0.4753510044287471,0.020276920855022133,0.693004527339152,0.008127435168302827,0.4547170072335923,0.013901107499155404,1.2254326343536377,0.018949642827063514,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,93,0.43190052609983764,0.02028978803778338,0.6853952344587597,0.006257454716312032,0.4228179715079413,0.013049903857748199,0.5637318611145019,0.015394046558302104,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,94,0.4306073386999885,0.013828054064671231,0.6845176139948012,0.0038785122546021486,0.4225653873650394,0.008718676732743617,0.5720387458801269,0.01695744174281535,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,44,0.46465717455995426,0.022778011200761332,0.690516472252777,0.009025059178204722,0.44612760430331855,0.015843628512472063,0.8929394245147705,0.026772657080201694,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,45,0.46461565491641454,0.018627879284755827,0.6911021237901123,0.00695319839096016,0.4460163964294196,0.012465035227579902,0.9264231204986573,0.052392267038684576,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,23,0.4790448334952491,0.023589214030459958,0.6935898575607207,0.007051905853235825,0.45724791280765614,0.01681605745243655,1.2020172595977783,0.021515595337853848,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,24,0.47862013694387445,0.022324105231344094,0.6944674780246792,0.006901896687129393,0.4564938528849888,0.015283562765054754,1.2190484046936034,0.022107697393631134,"{""model__learning_rate"": 0.06, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,88,0.4346239182353774,0.016863299282332794,0.6817366260345029,0.006580933789785893,0.4240590811638585,0.01184729053125579,1.3724822521209716,0.016851196874050053,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,92,0.4333964886295063,0.018426475981960726,0.6840788037628218,0.005310622120979806,0.42390800803107276,0.013224723858418035,1.512848424911499,0.017526604220984954,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,67,0.45029626309984555,0.012954266209651106,0.6846633842476015,0.006887308015321957,0.43491425664148886,0.009095099270573913,2.1890994548797607,0.028892249997630466,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,63,0.4531271115074774,0.010173890027945953,0.683347167762175,0.003665264384730225,0.4369771566083836,0.006981801991832083,2.4434282779693604,0.03562032568045963,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,50,0.4606433041071186,0.009531114001135255,0.6855416473430935,0.0054753851112800235,0.4428257755523967,0.006113474088124678,2.9829728603363037,0.01536606369802189,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,52,0.45858448646845984,0.012147285195501248,0.6837861922046653,0.00642125166846943,0.44096595592631116,0.009329624292519424,3.2904942512512205,0.018309738124803573,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,83,0.4372656497948416,0.018169298653652983,0.6827605522775396,0.007839007374004132,0.4259229123312176,0.013278098466336945,1.377929401397705,0.014053017241334849,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,86,0.4357458262987978,0.01154739440172624,0.6848109752897464,0.0028571820349204374,0.42541960938087414,0.008501367069948402,1.523017168045044,0.03422338623115222,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,59,0.45536146329589194,0.01371294860737269,0.6864199104385853,0.005784690719509224,0.4391935514179637,0.010179800276441907,2.1730175495147703,0.023195361262258914,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,62,0.45457272024027356,0.009140822068431345,0.684810868184491,0.0034141972668138617,0.43804827577809763,0.006760043745554646,2.416904401779175,0.02759088534506082,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,47,0.4625215523290399,0.010519465796502958,0.6865663233229191,0.005174066572181221,0.4441690756950069,0.0069690636336560705,2.9967488288879394,0.020797121974889164,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,64,0.45274816171170534,0.009873379205892664,0.682469868613983,0.005481275509083329,0.4366126159545721,0.008399037636715515,3.3175400733947753,0.03871250103709527,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,127,0.3757588358774423,0.00927783387802056,0.672519040636805,0.0025664582163601574,0.3870595822151023,0.005958871670983253,0.4483187198638916,0.052081282071606755,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,121,0.3823069525114272,0.00734394889576188,0.6738358997537649,0.0030630606497581733,0.39093259024564264,0.004656907192968024,0.4246551513671875,0.010137794763476968,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,97,0.428104030162847,0.02186801557861595,0.6814443357921129,0.005605160982467386,0.42035339553362583,0.014249603018349124,0.6845527172088623,0.03216347850787839,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,104,0.41753838997848886,0.015581415465258009,0.6801275837804086,0.004509092008512457,0.4131325475734404,0.009732481599447925,0.665719747543335,0.008177983987073149,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,80,0.4424114280197749,0.023701661416703147,0.682906858056618,0.009392601342338264,0.43004485411307547,0.016276455850834134,0.9152750015258789,0.01134570441074998,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,82,0.4397841789931247,0.022133393454053595,0.6840781611312885,0.00810305013221949,0.4281130926747373,0.014640524469061469,0.9193833827972412,0.03978224793805462,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,120,0.38323005107669894,0.010920205202415875,0.6742748170909998,0.0033372687041601165,0.3916554911390725,0.006578886944350418,0.42586688995361327,0.005126286044869558,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,124,0.3769483445726553,0.0157740016581292,0.6739822055328434,0.003371325069184426,0.3881307013848163,0.009921408507831297,0.42355823516845703,0.00927135119733163,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,98,0.4251828996849478,0.021852826084461666,0.6815902131501691,0.007388120260621717,0.41828449191733375,0.01428496271191064,0.6881314277648926,0.01500245051259661,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,107,0.4153553296846423,0.021888938812654392,0.6807126997914661,0.0066530499644234815,0.41179370407165494,0.014282319836125245,0.6711599349975585,0.013253968918659601,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,70,0.44757382915588656,0.024192431997029418,0.6864185180702631,0.010048269720751573,0.43370419473992133,0.016796949868132932,0.9271227359771729,0.02127595150678771,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,85,0.43636533084564527,0.018600042655440033,0.6839319624574658,0.006877036166988845,0.4256790189201894,0.012066633021810168,0.9024303436279297,0.008502570815784165,"{""model__learning_rate"": 0.08, ""model__max_depth"": 2, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,35,0.4744465211235546,0.014662711895680611,0.6906636348738997,0.0041994243705209015,0.45376167935126543,0.009718098162138752,1.9439363479614258,0.0073847233766076974,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,27,0.4772765753621472,0.02687541571877173,0.6924182331702834,0.009248781033744368,0.45675303987452837,0.01930864968274904,2.193495512008667,0.028638302116480104,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,15,0.48549238144639706,0.023672072948334684,0.6924188758018166,0.008399967496726262,0.4630723825037384,0.016818996661015426,3.284105730056763,0.14362426742460532,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,14,0.4855841515495083,0.021845409524288206,0.6905165793580326,0.007419738469875391,0.4634142633059618,0.015791516291351667,3.488240146636963,0.06438460988666202,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,5,0.49117672740330054,0.019554214543317565,0.6925659313176838,0.005157101011181937,0.46862661755006857,0.015014435110126323,4.25665979385376,0.03952439408823512,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,6,0.49076038290904717,0.026045381983749227,0.6919794229383041,0.009599399417231121,0.46804063628481696,0.019504975209737468,4.770603322982788,0.03248033157623317,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,28,0.47665933829528784,0.017548786398949266,0.6912488579902127,0.007909148086033796,0.45529172195938167,0.012567474343974318,1.9551530838012696,0.011696253801358641,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,29,0.47656853304709185,0.019640604759688502,0.6887603744828155,0.008413256558551371,0.45602122569944914,0.013935773396182866,2.172278356552124,0.014096421529789667,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,7,0.48989796995383167,0.018737378594452556,0.6940294175294888,0.005466672195253564,0.46688262737625247,0.013868893303275773,3.0883708953857423,0.015665057639060464,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,13,0.4856459345430101,0.023382245087192926,0.6911015882638345,0.010204839141868122,0.462992222384189,0.01702177417732488,3.451178026199341,0.02899687357947491,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,1,0.4976179784173711,0.019160360355081656,0.6963704170999966,0.006968935881055277,0.4733510736972312,0.014180445547054712,4.223288202285767,0.020629026475361675,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,2,0.4929457614390008,0.02520612756981411,0.6937360562345434,0.01084939608506241,0.4694653633935436,0.01919720690698424,4.73017692565918,0.03079690045960254,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": null, ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,61,0.4551405319993876,0.02340150835668451,0.6881745087349691,0.009336662081972116,0.43911136819473906,0.015967776588405647,0.6049368381500244,0.055989858836801853,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,53,0.4584807133499943,0.019272878752782958,0.6912485366744461,0.005299471692190832,0.4415057992401759,0.012360323922532772,0.5716943740844727,0.008686636387221999,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,33,0.4749343783465824,0.020489179945501798,0.6912481082534239,0.008474493368262719,0.45432177997512024,0.01479052204760779,0.8719193935394287,0.009820643275353256,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,25,0.47789060689165,0.02178673381236481,0.6959305358154619,0.0081613525941518,0.4560421999425513,0.015155497943708619,0.8853632926940918,0.006240465076783106,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,11,0.4874898982339513,0.024458714845781444,0.6947600895828357,0.009938771568493847,0.4647987758333624,0.018450405410062543,1.2054103851318358,0.011038817783192907,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,10,0.4875632035648813,0.023500356981076442,0.6971015175743658,0.009153892311042945,0.4640934944512313,0.01671447647642876,1.2321295738220215,0.03128288425892504,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
Gradient boosting,144,144,66,0.4513546311213754,0.023011312764402724,0.6887610171143488,0.007310864275353078,0.4367372437430774,0.015242780356426254,0.5546401023864747,0.0071827936190196505,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 0.85}"
Gradient boosting,144,144,55,0.4568328392141224,0.016404716031694917,0.6912484295691905,0.006567923966074771,0.4408014508799486,0.011394132008731682,0.5818673610687256,0.03259433633113193,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 100, ""model__subsample"": 1.0}"
Gradient boosting,144,144,32,0.4753093043583373,0.019061962753073904,0.6931512615392524,0.005967788040967079,0.4545729283843373,0.013527305419676535,0.8838173866271972,0.013376947762840057,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 0.85}"
Gradient boosting,144,144,16,0.4820519522721118,0.027583536651175675,0.6960769486997958,0.0096706969995942,0.4598676271186889,0.019545723823365904,0.8880700588226318,0.005506596234733669,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 160, ""model__subsample"": 1.0}"
Gradient boosting,144,144,9,0.4885200234965694,0.019943266510375427,0.6953463837517042,0.005104891377259111,0.4653136370333775,0.01387763601562724,1.1956156253814698,0.019176687703493935,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 0.85}"
Gradient boosting,144,144,4,0.4911933298780317,0.025409397730373172,0.6985647895756596,0.00880810187871094,0.46742753019870803,0.018762327523898434,1.2377686023712158,0.03099277282229015,"{""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 10, ""model__n_estimators"": 220, ""model__subsample"": 1.0}"
ANN / MLP,96,96,81,0.4032120704310526,0.04034268844640787,0.6780800526101015,0.007719131321571321,0.4045552168952426,0.02569242478573743,0.7495213985443115,0.20280498354896695,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,30,0.47972060846840725,0.03091502596326636,0.6947606251091135,0.008104673486961943,0.45992974870744,0.02283345531357072,0.7716253757476806,0.2121184313527568,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,37,0.47331204054359244,0.017016061478907305,0.6940301672662775,0.004728749849707614,0.45474075295979954,0.012851142256905096,1.6173738479614257,0.3015751319708265,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,26,0.48732836109742383,0.043263324388404044,0.6870056690811761,0.007542460435163305,0.4722399090050292,0.03346626612373708,1.1946199893951417,0.359796846391163,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,45,0.46517416049960136,0.020876535588102964,0.6919802797803485,0.006999362753146481,0.4470457652998583,0.014696591750690623,1.1023888111114502,0.1381386076388885,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,23,0.4900596500100531,0.014444811442524278,0.695931713973273,0.005389149759560625,0.46853874846770793,0.012363382960794273,0.8979027271270752,0.12759840655272026,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [32, 16], ""model__learning_rate_init"": 0.003}"
ANN / MLP,96,96,25,0.48957132747460336,0.020485826259056712,0.7019312148627822,0.0034750753586624385,0.46980787269281865,0.01840751631113323,2.3389398097991942,0.6930658835322953,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.001}"
ANN / MLP,96,96,20,0.49229156545039654,0.01875405470069842,0.6992961042605399,0.007978623095667766,0.4724827613390253,0.014980754082418512,1.8136374473571777,0.5869995267493436,"{""model__activation"": ""relu"", ""model__alpha"": 0.001, ""model__batch_size"": 64, ""model__hidden_layer_sizes"": [64, 32], ""model__learning_rate_init"": 0.003}"
