TimeVote,Classroom,ID,Moment,Student,Clothing,Activity,ActivityOther,WindowOpening,ThermalSatisfaction,IAQSatisfaction,AcousticSatisfaction,VisualSatisfaction,DissatisfactionThermal,DissatisfactionThermalOther,DissatisfactionIAQ,DissatisfactionIAQOther,DissatisfactionAcoustic,DissatisfactionAcousticOther,DissatisfactionVisual,DissatisfactionVisualOther,IEQSatisfaction,IEQRemarks,Trm,VOC_Back,CO2_Back,LightLux_Back,RH_Back,SoundLevel_Back,SoundMax_Back,SoundMin_Back,Temp_Back,Time_Back,VOC_Middle,CO2_Middle,LightLux_Middle,RH_Middle,SoundLevel_Middle,SoundMax_Middle,SoundMin_Middle,Temp_Middle,EA_Middle,Trend_T_Middle,Time_Middle,VOC_Front,CO2_Front,LightLux_Front,RH_Front,SoundLevel_Front,SoundMax_Front,SoundMin_Front,Temp_Front,Time_Front,Location_V,Location_H,LocationBack,LocationFront,LocationBlackboard,LocationDoorLeft,LocationDoorRight,LocationMiddleLeft,LocationMiddleMiddle,LocationMiddleRight,LocationWindowLeft,LocationWindowRight,Thermal_Warm,Thermal_Cold,Thermal_Draft,Thermal_Other,IAQ_Stuffy,IAQ_Odour,IAQ_Dry,IAQ_Humid,IAQ_Other,AC_NoiseClassroom,AC_NoiseHallway,AC_NoiseBeamer,AC_OutsideNoise,AC_Other,VIS_BlackboardVisibility,VIS_Underexposure,VIS_Overexposure,VIS_Glare,VIS_Other,Gender,Age
7/05/2021 15:40,C,DB1_4,End,True,Neutral,Passive course,,Multiple windows fully open,3,3,5,2,,,,,,,Overexposure,,1,,10.9,0,887,238.087,28.812,74.249,82.786,44.613,22.426,7/05/2021 15:42,0,853,149.359,28.634,61.172,81.27,48.978,22.727,35.266,0.87,7/05/2021 15:38,0,939,210.553,29.929,48.671,66.172,30.434,21.993,7/05/2021 15:41,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,15
7/05/2021 15:40,C,DB1_11,End,True,Neutral,Passive course,,Multiple windows fully open,3,4,4,3,,,,,,,,,4,,10.9,0,887,238.087,28.812,74.249,82.786,44.613,22.426,7/05/2021 15:42,0,853,149.359,28.634,61.172,81.27,48.978,22.727,35.266,0.87,7/05/2021 15:38,0,939,210.553,29.929,48.671,66.172,30.434,21.993,7/05/2021 15:41,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
7/05/2021 15:40,C,DB1_16,End,True,Neutral,Passive course,,Multiple windows tilted,1,2,1,4,Too warm,,Stuffy,,Noise classroom,,,,2,,10.9,0,887,238.087,28.812,74.249,82.786,44.613,22.426,7/05/2021 15:42,0,853,149.359,28.634,61.172,81.27,48.978,22.727,35.266,0.87,7/05/2021 15:38,0,939,210.553,29.929,48.671,66.172,30.434,21.993,7/05/2021 15:41,Front,MiddleMiddle,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,
7/05/2021 15:40,C,DB1_14,End,True,Neutral,Passive course,,Multiple windows fully open,3,3,4,4,,,,,,,,,4,,10.9,0,887,238.087,28.812,74.249,82.786,44.613,22.426,7/05/2021 15:42,0,853,149.359,28.634,61.172,81.27,48.978,22.727,35.266,0.87,7/05/2021 15:38,0,939,210.553,29.929,48.671,66.172,30.434,21.993,7/05/2021 15:41,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
7/05/2021 15:40,C,DB1_0,End,True,Neutral,Passive course,,Multiple windows fully open,5,2,5,5,,,Odour,,,,,,5,,10.9,0,887,238.087,28.812,74.249,82.786,44.613,22.426,7/05/2021 15:42,0,853,149.359,28.634,61.172,81.27,48.978,22.727,35.266,0.87,7/05/2021 15:38,0,939,210.553,29.929,48.671,66.172,30.434,21.993,7/05/2021 15:41,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
7/05/2021 15:41,C,DB1_9,End,True,Neutral,Active course,,Multiple windows fully open,4,4,4,4,,,,,,,,,4,,10.9,0,887,238.087,28.812,74.249,82.786,44.613,22.426,7/05/2021 15:42,0,861,266.255,27.707,81.889,87.299,48.568,22.826,35.034,1.071,7/05/2021 15:43,0,939,210.553,29.929,48.671,66.172,30.434,21.993,7/05/2021 15:41,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
7/05/2021 15:41,C,DB1_17,End,True,Neutral,Active course,,Multiple windows fully open,2,3,4,5,Too warm,,,,,,,,3,,10.9,0,887,238.087,28.812,74.249,82.786,44.613,22.426,7/05/2021 15:42,0,861,266.255,27.707,81.889,87.299,48.568,22.826,35.034,1.071,7/05/2021 15:43,0,939,210.553,29.929,48.671,66.172,30.434,21.993,7/05/2021 15:41,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
7/05/2021 15:41,C,DB1_7,End,True,Neutral,Passive course,,Multiple windows fully open,3,3,4,4,,,,,,,,,3,,10.9,0,887,238.087,28.812,74.249,82.786,44.613,22.426,7/05/2021 15:42,0,861,266.255,27.707,81.889,87.299,48.568,22.826,35.034,1.071,7/05/2021 15:43,0,939,210.553,29.929,48.671,66.172,30.434,21.993,7/05/2021 15:41,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
7/05/2021 15:41,C,DB1_10,End,True,Neutral,Active course,,Multiple windows fully open,3,4,3,4,,,,,,,,,4,,10.9,0,887,238.087,28.812,74.249,82.786,44.613,22.426,7/05/2021 15:42,0,861,266.255,27.707,81.889,87.299,48.568,22.826,35.034,1.071,7/05/2021 15:43,0,939,210.553,29.929,48.671,66.172,30.434,21.993,7/05/2021 15:41,Back,MiddleMiddle,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
7/05/2021 15:41,C,DB1_6,End,True,Warmly,Passive course,,Multiple windows fully open,2,2,3,3,Too warm,,Stuffy,,,,,,2,,10.9,0,887,238.087,28.812,74.249,82.786,44.613,22.426,7/05/2021 15:42,0,861,266.255,27.707,81.889,87.299,48.568,22.826,35.034,1.071,7/05/2021 15:43,0,939,210.553,29.929,48.671,66.172,30.434,21.993,7/05/2021 15:41,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,17
10/05/2021 9:20,C,DB1_14,End,True,Neutral,Passive course,,Multiple windows tilted,2,4,5,5,Too warm,,,,,,,,2,,13.8,0,656,129.782,47.041,59.477,79.492,40.605,24.18,10/05/2021 9:17,0,616,115.698,48.87,69.39,75.957,41.335,24.249,47.821,0.761,10/05/2021 9:21,0,549,81.123,47.407,50.664,60.535,22.303,23.753,10/05/2021 9:21,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
10/05/2021 15:40,C,DB1_6,Start,True,Neutral,Active course,,One window fully open,2,2,2,2,Too warm,,"Stuffy, Too dry",,Other,,Underexposure,,2,,13.8,0,424,180.202,34.076,38.657,50.423,34.385,25.419,10/05/2021 15:37,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,Female,17
10/05/2021 15:40,C,DB1_8,Start,True,Neutral,Other,Outside course,Multiple windows tilted,2,3,4,4,Too warm,,,,,,,,4,,13.8,0,424,180.202,34.076,38.657,50.423,34.385,25.419,10/05/2021 15:37,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
10/05/2021 15:40,C,DB1_7,Start,True,Neutral,Active course,,One window fully open,1,1,3,4,Too warm,,Stuffy,,,,,,2,,13.8,0,424,180.202,34.076,38.657,50.423,34.385,25.419,10/05/2021 15:37,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
10/05/2021 15:40,C,DB1_18,Start,True,Neutral,Active course,,Multiple windows fully open,2,1,3,2,Too warm,,Stuffy,,,,Poorly visible blackboard,,2,,13.8,0,424,180.202,34.076,38.657,50.423,34.385,25.419,10/05/2021 15:37,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Back,MiddleMiddle,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,
10/05/2021 15:40,C,DB1_10,Start,True,Neutral,Active course,,One window fully open,1,3,3,3,Too warm,,,,,,,,3,,13.8,0,424,180.202,34.076,38.657,50.423,34.385,25.419,10/05/2021 15:37,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Back,MiddleMiddle,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
10/05/2021 15:40,C,DB1_3,Start,True,Warmly,Active course,,Multiple windows fully open,1,2,4,5,Too warm,,Stuffy,,,,,,2,,13.8,0,424,180.202,34.076,38.657,50.423,34.385,25.419,10/05/2021 15:37,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
10/05/2021 15:40,C,DB1_15,Start,True,Neutral,Active course,,Multiple windows tilted,1,2,3,4,Too warm,,"Stuffy, Odour",,,,,,2,,13.8,0,424,180.202,34.076,38.657,50.423,34.385,25.419,10/05/2021 15:37,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,
10/05/2021 15:40,C,DB1_9,Start,True,Neutral,Active course,,Multiple windows fully open,3,3,4,3,,,,,,,,,3,,13.8,0,424,180.202,34.076,38.657,50.423,34.385,25.419,10/05/2021 15:37,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Back,WindowLeft,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
10/05/2021 15:40,C,DB1_14,Start,True,Neutral,Passive course,,One window fully open,1,3,4,3,Too warm,,,,,,,,1,,13.8,0,424,180.202,34.076,38.657,50.423,34.385,25.419,10/05/2021 15:37,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Back,MiddleRight,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
10/05/2021 15:40,C,DB1_4,Start,True,Neutral,Other,Outside course,Not applicable,3,1,3,1,,,Stuffy,,,,Underexposure,,2,,13.8,0,424,180.202,34.076,38.657,50.423,34.385,25.419,10/05/2021 15:37,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Male,15
10/05/2021 15:41,C,DB1_17,Start,True,Neutral,Other,,One window fully open,2,2,4,5,Too warm,,Stuffy,,,,,,2,,13.8,0,551,265.269,35.122,71.144,87.131,34.777,25.577,10/05/2021 15:42,0,530,20.506,35.001,70.56,84.395,37.819,25.502,43.677,1.071,10/05/2021 15:41,0,493,7.894,35.253,47.219,58.717,18.91,25.035,10/05/2021 15:42,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
11/05/2021 8:32,C,DB1_0,Start,True,Warmly,Passive course,,Multiple windows fully open,2,2,5,5,Too warm,,Stuffy,,,,,,3,"By accident, windows are open during control moments",15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 8:32,C,DB1_15,Start,True,Neutral,Not applicable,,Multiple windows fully open,2,3,4,2,Too warm,,,,,,Overexposure,,3,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,
11/05/2021 8:32,C,DB1_8,Start,True,Neutral,Passive course,,Multiple windows fully open,4,2,5,4,,,Stuffy,,,,,,3,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 8:32,C,DB1_16,Start,True,Neutral,Passive course,,Multiple windows fully open,2,3,2,3,Too warm,,,,Noise classroom,,,,2,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Front,MiddleMiddle,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,
11/05/2021 8:32,C,DB1_17,Start,True,Neutral,Passive course,,Multiple windows fully open,2,2,3,1,Too warm,,Stuffy,,,,Overexposure,,2,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,
11/05/2021 8:33,C,DB1_5,Start,True,Warmly,Not applicable,,One window fully open,2,2,4,4,Too warm,,Too dry,,,,,,3,No,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 8:33,C,DB1_4,Start,True,Neutral,Passive course,,Multiple windows fully open,1,2,3,3,Too warm,,Too humid,,,,,,2,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 8:33,C,DB1_12,Start,True,Neutral,Passive course,,No,1,3,4,3,Too warm,,,,,,,,2,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 8:33,C,DB1_8,Start,True,Warmly,Passive course,,Multiple windows fully open,1,4,4,4,Too warm,,,,,,,,4,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 8:33,C,DB1_3,Start,True,Warmly,Passive course,,Multiple windows fully open,1,2,5,3,Too warm,,Stuffy,,,,,,3,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
11/05/2021 8:33,C,DB1_7,Start,True,Neutral,Passive course,,Multiple windows fully open,3,3,3,3,,,,,,,,,3,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
11/05/2021 8:33,C,DB1_14,Start,True,Neutral,Passive course,,Multiple windows fully open,1,4,4,4,Too warm,,,,,,,,1,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
11/05/2021 8:33,C,DB1_11,Start,True,Neutral,Passive course,,Multiple windows fully open,1,1,4,3,Too warm,,Stuffy,,,,,,2,,15.3,0,517,905.451,34.121,66.292,86.688,35.679,27.037,11/05/2021 8:32,0,511,748.275,33.218,51.402,65.691,36.62,27.318,46.556,-0.475,11/05/2021 8:31,0,551,192.174,34.583,47.448,65.304,18.019,26.653,11/05/2021 8:32,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 10:05,C,DB1_4,End,True,Neutral,Passive course,,Multiple windows fully open,4,3,3,3,,,,,,,,,3,,15.3,0,625,194.638,40.396,57.614,77.657,39.472,25,11/05/2021 10:02,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Front,MiddleLeft,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 10:05,C,DB1_0,End,True,Warmly,Passive course,,Multiple windows fully open,5,1,5,5,,,"Stuffy, too humid",,,,,,2,,15.3,0,625,194.638,40.396,57.614,77.657,39.472,25,11/05/2021 10:02,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Front,MiddleRight,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 10:05,C,DB1_5,End,True,Warmly,Passive course,,One window tilted,3,1,4,4,,,"Stuffy, Too dry",,,,,,2,,15.3,0,625,194.638,40.396,57.614,77.657,39.472,25,11/05/2021 10:02,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 10:05,C,DB1_8,End,True,Warmly,Passive course,,Multiple windows fully open,3,4,4,4,,,,,,,,,4,,15.3,0,625,194.638,40.396,57.614,77.657,39.472,25,11/05/2021 10:02,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 10:05,C,DB1_17,End,True,Neutral,Passive course,,Multiple windows fully open,4,2,3,3,,,Stuffy,,,,,,2,,15.3,0,625,194.638,40.396,57.614,77.657,39.472,25,11/05/2021 10:02,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Front,DoorRight,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
11/05/2021 10:05,C,DB1_16,End,True,Neutral,Passive course,,Multiple windows fully open,4,4,3,4,,,,,,,,,3,,15.3,0,625,194.638,40.396,57.614,77.657,39.472,25,11/05/2021 10:02,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Front,MiddleMiddle,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
11/05/2021 10:05,C,DB1_12,End,True,Neutral,Passive course,,Multiple windows fully open,4,3,3,2,,,,,,,Overexposure,,2,,15.3,0,625,194.638,40.396,57.614,77.657,39.472,25,11/05/2021 10:02,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Back,DoorLeft,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,15
11/05/2021 10:05,C,DB1_3,End,True,Warmly,Passive course,,Multiple windows fully open,4,3,3,5,,,,,,,,,3,,15.3,0,625,194.638,40.396,57.614,77.657,39.472,25,11/05/2021 10:02,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
11/05/2021 10:05,C,DB1_14,End,True,Neutral,Passive course,,Multiple windows fully open,3,3,4,3,,,,,,,,,3,,15.3,0,625,194.638,40.396,57.614,77.657,39.472,25,11/05/2021 10:02,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Front,WindowLeft,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,16
11/05/2021 10:05,C,DB1_15,End,True,Neutral,Passive course,,Multiple windows fully open,4,3,2,3,,,,,Outside noise,,,,3,,15.3,0,625,194.638,40.396,57.614,77.657,39.472,25,11/05/2021 10:02,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Front,WindowRight,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,
11/05/2021 10:06,C,DB1_7,End,True,Neutral,Passive course,,Multiple windows fully open,3,3,3,3,,,,,,,,,3,,15.3,0,654,187.597,41.376,67.537,71.371,39.307,24.97,11/05/2021 10:07,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Back,MiddleLeft,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,16
11/05/2021 10:06,C,DB1_10,End,True,Neutral,Passive course,,Multiple windows fully open,5,3,4,4,,,,,,,,,4,,15.3,0,654,187.597,41.376,67.537,71.371,39.307,24.97,11/05/2021 10:07,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Back,MiddleMiddle,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,15
11/05/2021 10:06,C,DB1_11,End,True,Neutral,Passive course,,Multiple windows fully open,4,3,4,4,,,,,,,,,3,,15.3,0,654,187.597,41.376,67.537,71.371,39.307,24.97,11/05/2021 10:07,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Back,DoorRight,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,15
11/05/2021 10:06,C,DB1_6,End,True,Neutral,Passive course,,Multiple windows fully open,2,2,2,2,Too warm,,Stuffy,,Noise classroom,,"Underexposure,Overexposure",,2,,15.3,0,654,187.597,41.376,67.537,71.371,39.307,24.97,11/05/2021 10:07,0,716,216.398,42.184,61.007,75.627,42.135,24.925,46.102,-1.503,11/05/2021 10:06,0,588,108.656,41.377,43.989,64.026,22.087,24.527,11/05/2021 10:07,Front,DoorLeft,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,Female,17
