school_id,room_id,date,time,manuf_id,instr_id,temp_a,rh_a,press_a,co2_a,voc_a,bright_a,rdn_a
no-1,11,2024-01-01,20:14,airthings,spaceplus,19.1,22.0,997.0,459.0,93.0,2.0,92.0
no-1,11,2024-01-01,20:19,airthings,spaceplus,19.1,22.0,997.0,459.0,78.0,2.0,92.0
no-1,11,2024-01-01,20:24,airthings,spaceplus,19.0,22.0,997.0,461.0,95.0,2.0,92.0
no-1,11,2024-01-01,20:29,airthings,spaceplus,19.0,22.0,997.0,461.0,84.0,2.0,92.0
no-1,11,2024-01-01,20:34,airthings,spaceplus,19.0,22.0,997.0,461.0,80.0,2.0,105.0
no-1,11,2024-01-01,20:39,airthings,spaceplus,19.0,22.0,997.0,460.0,84.0,1.0,105.0
no-1,11,2024-01-01,20:44,airthings,spaceplus,19.1,22.0,997.0,460.0,78.0,1.0,105.0
no-1,11,2024-01-01,20:49,airthings,spaceplus,19.2,22.0,997.0,460.0,78.0,1.0,105.0
no-1,11,2024-01-01,20:54,airthings,spaceplus,19.3,22.0,997.0,460.0,72.0,1.0,105.0
no-1,11,2024-01-01,20:59,airthings,spaceplus,19.4,22.0,998.0,457.0,71.0,1.0,105.0
no-1,11,2024-01-01,21:04,airthings,spaceplus,19.5,22.0,998.0,458.0,69.0,2.0,105.0
no-1,11,2024-01-01,21:09,airthings,spaceplus,19.5,22.0,998.0,457.0,65.0,2.0,105.0
no-1,11,2024-01-01,21:14,airthings,spaceplus,19.6,22.0,998.0,458.0,76.0,2.0,105.0
no-1,11,2024-01-01,21:19,airthings,spaceplus,19.5,22.0,998.0,458.0,80.0,1.0,105.0
no-1,11,2024-01-01,21:24,airthings,spaceplus,19.5,22.0,998.0,460.0,80.0,1.0,105.0
no-1,11,2024-01-01,21:29,airthings,spaceplus,19.4,22.0,998.0,458.0,84.0,2.0,105.0
no-1,11,2024-01-01,21:34,airthings,spaceplus,19.4,22.0,998.0,457.0,72.0,2.0,107.0
no-1,11,2024-01-01,21:39,airthings,spaceplus,19.3,22.0,998.0,454.0,88.0,1.0,107.0
no-1,11,2024-01-01,21:44,airthings,spaceplus,19.3,22.0,998.0,453.0,82.0,2.0,107.0
no-1,11,2024-01-01,21:49,airthings,spaceplus,19.2,22.0,998.0,454.0,80.0,2.0,107.0
no-1,11,2024-01-01,21:54,airthings,spaceplus,19.2,22.0,998.0,453.0,76.0,2.0,107.0
no-1,11,2024-01-01,21:59,airthings,spaceplus,19.2,22.0,998.0,454.0,84.0,2.0,107.0
no-1,11,2024-01-01,22:04,airthings,spaceplus,19.1,22.0,997.0,446.0,78.0,3.0,107.0
no-1,11,2024-01-01,22:09,airthings,spaceplus,19.1,22.0,998.0,446.0,71.0,2.0,107.0
no-1,11,2024-01-01,22:14,airthings,spaceplus,19.0,22.0,997.0,450.0,80.0,1.0,107.0
no-1,11,2024-01-01,22:19,airthings,spaceplus,19.0,22.0,998.0,449.0,80.0,1.0,107.0
no-1,11,2024-01-01,22:24,airthings,spaceplus,19.0,22.0,998.0,447.0,82.0,1.0,107.0
no-1,11,2024-01-01,22:29,airthings,spaceplus,19.0,22.0,998.0,448.0,78.0,2.0,107.0
no-1,11,2024-01-01,22:34,airthings,spaceplus,19.1,22.0,997.0,451.0,65.0,2.0,102.0
no-1,11,2024-01-01,22:39,airthings,spaceplus,19.2,22.0,997.0,453.0,65.0,2.0,102.0
no-1,11,2024-01-01,22:44,airthings,spaceplus,19.3,22.0,997.0,451.0,71.0,2.0,102.0
no-1,11,2024-01-01,22:49,airthings,spaceplus,19.4,22.0,997.0,449.0,67.0,2.0,102.0
no-1,11,2024-01-01,22:54,airthings,spaceplus,19.4,22.0,997.0,453.0,71.0,1.0,102.0
no-1,11,2024-01-01,22:59,airthings,spaceplus,19.5,22.0,997.0,450.0,71.0,1.0,102.0
no-1,11,2024-01-01,23:04,airthings,spaceplus,19.5,21.0,997.0,449.0,75.0,0.0,102.0
no-1,11,2024-01-01,23:09,airthings,spaceplus,19.5,21.0,997.0,448.0,72.0,0.0,102.0
no-1,11,2024-01-01,23:14,airthings,spaceplus,19.4,21.0,998.0,448.0,67.0,1.0,102.0
no-1,11,2024-01-01,23:19,airthings,spaceplus,19.4,21.0,998.0,450.0,75.0,1.0,102.0
no-1,11,2024-01-01,23:24,airthings,spaceplus,19.3,21.0,998.0,451.0,75.0,1.0,102.0
no-1,11,2024-01-01,23:29,airthings,spaceplus,19.3,21.0,998.0,448.0,75.0,1.0,102.0
no-1,11,2024-01-01,23:34,airthings,spaceplus,19.2,21.0,997.0,444.0,76.0,1.0,110.0
no-1,11,2024-01-01,23:39,airthings,spaceplus,19.2,21.0,997.0,446.0,84.0,1.0,110.0
no-1,11,2024-01-01,23:44,airthings,spaceplus,19.2,21.0,997.0,443.0,72.0,1.0,110.0
no-1,11,2024-01-01,23:49,airthings,spaceplus,19.1,21.0,997.0,445.0,88.0,2.0,110.0
no-1,11,2024-01-01,23:54,airthings,spaceplus,19.1,22.0,997.0,440.0,82.0,1.0,110.0
no-1,11,2024-01-01,23:59,airthings,spaceplus,19.0,22.0,997.0,441.0,89.0,2.0,110.0
no-1,11,2024-01-02,00:04,airthings,spaceplus,19.0,22.0,997.0,442.0,72.0,2.0,110.0
no-1,11,2024-01-02,00:09,airthings,spaceplus,19.0,22.0,997.0,443.0,82.0,2.0,110.0
no-1,11,2024-01-02,00:14,airthings,spaceplus,19.0,22.0,997.0,441.0,69.0,2.0,110.0
no-1,11,2024-01-02,00:19,airthings,spaceplus,19.0,22.0,997.0,443.0,71.0,2.0,110.0
no-1,11,2024-01-02,00:24,airthings,spaceplus,19.2,22.0,997.0,441.0,78.0,2.0,110.0
no-1,11,2024-01-02,00:29,airthings,spaceplus,19.2,22.0,997.0,440.0,72.0,3.0,110.0
no-1,11,2024-01-02,00:34,airthings,spaceplus,19.3,22.0,997.0,441.0,63.0,2.0,115.0
no-1,11,2024-01-02,00:39,airthings,spaceplus,19.4,21.0,997.0,444.0,67.0,1.0,115.0
no-1,11,2024-01-02,00:44,airthings,spaceplus,19.5,21.0,997.0,442.0,63.0,2.0,115.0
no-1,11,2024-01-02,00:49,airthings,spaceplus,19.5,21.0,997.0,440.0,65.0,2.0,115.0
no-1,11,2024-01-02,00:54,airthings,spaceplus,19.5,21.0,997.0,440.0,82.0,2.0,115.0
no-1,11,2024-01-02,00:59,airthings,spaceplus,19.4,21.0,997.0,444.0,72.0,2.0,115.0
no-1,11,2024-01-02,01:04,airthings,spaceplus,19.4,21.0,998.0,439.0,71.0,2.0,115.0
no-1,11,2024-01-02,01:09,airthings,spaceplus,19.4,21.0,997.0,440.0,59.0,1.0,115.0
no-1,11,2024-01-02,01:14,airthings,spaceplus,19.3,21.0,997.0,444.0,71.0,1.0,115.0
no-1,11,2024-01-02,01:19,airthings,spaceplus,19.2,21.0,997.0,442.0,76.0,2.0,115.0
no-1,11,2024-01-02,01:24,airthings,spaceplus,19.2,21.0,997.0,444.0,89.0,2.0,115.0
no-1,11,2024-01-02,01:29,airthings,spaceplus,19.1,21.0,997.0,440.0,84.0,2.0,115.0
no-1,11,2024-01-02,01:34,airthings,spaceplus,19.1,21.0,997.0,441.0,88.0,2.0,116.0
no-1,11,2024-01-02,01:39,airthings,spaceplus,19.0,21.0,997.0,441.0,75.0,2.0,116.0
no-1,11,2024-01-02,01:44,airthings,spaceplus,19.0,21.0,997.0,439.0,63.0,2.0,116.0
no-1,11,2024-01-02,01:49,airthings,spaceplus,19.0,21.0,997.0,438.0,84.0,2.0,116.0
no-1,11,2024-01-02,01:54,airthings,spaceplus,19.0,21.0,997.0,436.0,69.0,2.0,116.0
no-1,11,2024-01-02,01:59,airthings,spaceplus,19.0,21.0,997.0,439.0,65.0,2.0,116.0
no-1,11,2024-01-02,02:04,airthings,spaceplus,19.1,21.0,997.0,436.0,54.0,1.0,116.0
no-1,11,2024-01-02,02:09,airthings,spaceplus,19.2,21.0,997.0,436.0,65.0,1.0,116.0
no-1,11,2024-01-02,02:14,airthings,spaceplus,19.3,21.0,997.0,435.0,65.0,1.0,116.0
no-1,11,2024-01-02,02:19,airthings,spaceplus,19.4,21.0,997.0,437.0,58.0,0.0,116.0
no-1,11,2024-01-02,02:24,airthings,spaceplus,19.4,21.0,997.0,436.0,56.0,0.0,116.0
no-1,11,2024-01-02,02:29,airthings,spaceplus,19.5,21.0,997.0,437.0,59.0,1.0,116.0
no-1,11,2024-01-02,02:34,airthings,spaceplus,19.5,21.0,997.0,440.0,58.0,2.0,118.0
no-1,11,2024-01-02,02:39,airthings,spaceplus,19.5,21.0,997.0,440.0,65.0,2.0,118.0
no-1,11,2024-01-02,02:44,airthings,spaceplus,19.5,21.0,997.0,440.0,75.0,1.0,118.0
no-1,11,2024-01-02,02:49,airthings,spaceplus,19.4,21.0,997.0,439.0,67.0,0.0,118.0
no-1,11,2024-01-02,02:54,airthings,spaceplus,19.4,21.0,997.0,439.0,63.0,2.0,118.0
no-1,11,2024-01-02,02:59,airthings,spaceplus,19.3,21.0,997.0,436.0,71.0,2.0,118.0
no-1,11,2024-01-02,03:04,airthings,spaceplus,19.2,21.0,997.0,436.0,69.0,2.0,118.0
no-1,11,2024-01-02,03:09,airthings,spaceplus,19.2,21.0,997.0,436.0,71.0,1.0,118.0
no-1,11,2024-01-02,03:14,airthings,spaceplus,19.1,21.0,997.0,436.0,78.0,1.0,118.0
no-1,11,2024-01-02,03:19,airthings,spaceplus,19.1,21.0,997.0,436.0,78.0,2.0,118.0
no-1,11,2024-01-02,03:24,airthings,spaceplus,19.0,21.0,997.0,434.0,71.0,2.0,118.0
no-1,11,2024-01-02,03:29,airthings,spaceplus,19.0,21.0,997.0,434.0,76.0,2.0,118.0
no-1,11,2024-01-02,03:34,airthings,spaceplus,19.0,21.0,997.0,433.0,71.0,2.0,121.0
no-1,11,2024-01-02,03:39,airthings,spaceplus,18.9,21.0,997.0,436.0,61.0,1.0,121.0
no-1,11,2024-01-02,03:44,airthings,spaceplus,19.0,21.0,997.0,433.0,65.0,0.0,121.0
no-1,11,2024-01-02,03:49,airthings,spaceplus,19.1,21.0,997.0,430.0,71.0,1.0,121.0
no-1,11,2024-01-02,03:54,airthings,spaceplus,19.2,21.0,997.0,433.0,59.0,1.0,121.0
no-1,11,2024-01-02,03:59,airthings,spaceplus,19.3,21.0,997.0,436.0,58.0,2.0,121.0
no-1,11,2024-01-02,04:04,airthings,spaceplus,19.4,21.0,997.0,435.0,50.0,1.0,121.0
no-1,11,2024-01-02,04:09,airthings,spaceplus,19.4,21.0,997.0,433.0,61.0,1.0,121.0
no-1,11,2024-01-02,04:14,airthings,spaceplus,19.5,20.0,997.0,433.0,54.0,1.0,121.0
no-1,11,2024-01-02,04:19,airthings,spaceplus,19.5,20.0,997.0,430.0,46.0,2.0,121.0
no-1,11,2024-01-02,04:24,airthings,spaceplus,19.5,20.0,997.0,431.0,63.0,1.0,121.0
no-1,11,2024-01-02,04:29,airthings,spaceplus,19.5,20.0,997.0,433.0,63.0,2.0,121.0
no-1,11,2024-01-02,04:34,airthings,spaceplus,19.4,20.0,997.0,437.0,61.0,2.0,121.0
no-1,11,2024-01-02,04:39,airthings,spaceplus,19.4,20.0,997.0,432.0,71.0,1.0,121.0
no-1,11,2024-01-02,04:44,airthings,spaceplus,19.3,20.0,997.0,434.0,61.0,2.0,121.0
no-1,11,2024-01-02,04:49,airthings,spaceplus,19.2,20.0,997.0,432.0,72.0,2.0,121.0
no-1,11,2024-01-02,04:54,airthings,spaceplus,19.2,20.0,997.0,433.0,72.0,3.0,121.0
no-1,11,2024-01-02,04:59,airthings,spaceplus,19.2,20.0,997.0,436.0,69.0,2.0,121.0
no-1,11,2024-01-02,05:04,airthings,spaceplus,19.1,20.0,997.0,432.0,63.0,1.0,121.0
no-1,11,2024-01-02,05:09,airthings,spaceplus,19.1,20.0,997.0,431.0,75.0,2.0,121.0
no-1,11,2024-01-02,05:14,airthings,spaceplus,19.0,20.0,997.0,434.0,69.0,1.0,121.0
no-1,11,2024-01-02,05:19,airthings,spaceplus,19.0,20.0,997.0,431.0,101.0,2.0,121.0
no-1,11,2024-01-02,05:24,airthings,spaceplus,19.0,19.0,997.0,430.0,116.0,1.0,121.0
no-1,11,2024-01-02,05:29,airthings,spaceplus,19.1,18.0,997.0,431.0,119.0,1.0,121.0
no-1,11,2024-01-02,05:34,airthings,spaceplus,19.2,18.0,997.0,433.0,108.0,1.0,116.0
no-1,11,2024-01-02,05:39,airthings,spaceplus,19.3,18.0,997.0,434.0,101.0,0.0,116.0
no-1,11,2024-01-02,05:44,airthings,spaceplus,19.4,18.0,997.0,438.0,101.0,30.0,116.0
no-1,11,2024-01-02,05:49,airthings,spaceplus,19.5,18.0,997.0,442.0,86.0,33.0,116.0
no-1,11,2024-01-02,05:54,airthings,spaceplus,19.6,18.0,997.0,441.0,80.0,35.0,116.0
no-1,11,2024-01-02,05:59,airthings,spaceplus,19.7,18.0,997.0,441.0,61.0,37.0,116.0
no-1,11,2024-01-02,06:04,airthings,spaceplus,19.8,18.0,997.0,442.0,46.0,37.0,116.0
no-1,11,2024-01-02,06:09,airthings,spaceplus,19.9,17.0,998.0,445.0,54.0,38.0,116.0
no-1,11,2024-01-02,06:14,airthings,spaceplus,20.0,17.0,998.0,450.0,46.0,38.0,116.0
no-1,11,2024-01-02,06:19,airthings,spaceplus,20.1,17.0,997.0,464.0,46.0,38.0,116.0
no-1,11,2024-01-02,06:24,airthings,spaceplus,20.2,18.0,997.0,484.0,59.0,38.0,116.0
no-1,11,2024-01-02,06:29,airthings,spaceplus,20.2,17.0,998.0,511.0,46.0,38.0,116.0
no-1,11,2024-01-02,06:34,airthings,spaceplus,20.3,18.0,998.0,532.0,58.0,38.0,117.0
no-1,11,2024-01-02,06:39,airthings,spaceplus,20.4,18.0,998.0,545.0,46.0,38.0,117.0
no-1,11,2024-01-02,06:44,airthings,spaceplus,20.5,18.0,998.0,551.0,54.0,38.0,117.0
no-1,11,2024-01-02,06:49,airthings,spaceplus,20.5,18.0,998.0,548.0,59.0,38.0,117.0
no-1,11,2024-01-02,06:54,airthings,spaceplus,20.6,18.0,998.0,552.0,48.0,38.0,117.0
no-1,11,2024-01-02,06:59,airthings,spaceplus,20.6,18.0,998.0,555.0,46.0,38.0,117.0
no-1,11,2024-01-02,07:04,airthings,spaceplus,20.7,18.0,998.0,558.0,58.0,38.0,117.0
no-1,11,2024-01-02,07:09,airthings,spaceplus,20.8,18.0,998.0,563.0,46.0,38.0,117.0
no-1,11,2024-01-02,07:14,airthings,spaceplus,20.8,18.0,998.0,571.0,48.0,38.0,117.0
no-1,11,2024-01-02,07:19,airthings,spaceplus,20.9,18.0,998.0,585.0,46.0,38.0,117.0
no-1,11,2024-01-02,07:24,airthings,spaceplus,21.0,18.0,998.0,593.0,56.0,38.0,117.0
no-1,11,2024-01-02,07:29,airthings,spaceplus,21.0,18.0,998.0,597.0,46.0,38.0,117.0
no-1,11,2024-01-02,07:34,airthings,spaceplus,21.0,18.0,998.0,583.0,65.0,38.0,115.0
no-1,11,2024-01-02,07:39,airthings,spaceplus,21.1,17.0,998.0,558.0,59.0,38.0,115.0
no-1,11,2024-01-02,07:44,airthings,spaceplus,21.1,17.0,998.0,531.0,69.0,38.0,115.0
no-1,11,2024-01-02,07:49,airthings,spaceplus,21.2,16.0,998.0,513.0,69.0,38.0,115.0
no-1,11,2024-01-02,07:54,airthings,spaceplus,21.2,16.0,998.0,500.0,78.0,38.0,115.0
no-1,11,2024-01-02,07:59,airthings,spaceplus,21.2,16.0,998.0,483.0,71.0,38.0,115.0
no-1,11,2024-01-02,08:04,airthings,spaceplus,21.3,16.0,998.0,478.0,69.0,38.0,115.0
no-1,11,2024-01-02,08:09,airthings,spaceplus,21.3,16.0,998.0,473.0,59.0,38.0,115.0
no-1,11,2024-01-02,08:14,airthings,spaceplus,21.3,16.0,998.0,468.0,61.0,38.0,115.0
no-1,11,2024-01-02,08:19,airthings,spaceplus,21.3,16.0,998.0,467.0,59.0,38.0,115.0
no-1,11,2024-01-02,08:24,airthings,spaceplus,21.4,16.0,998.0,471.0,56.0,38.0,115.0
no-1,11,2024-01-02,08:29,airthings,spaceplus,21.4,16.0,998.0,488.0,65.0,38.0,115.0
no-1,11,2024-01-02,08:34,airthings,spaceplus,21.4,16.0,998.0,509.0,46.0,39.0,112.0
no-1,11,2024-01-02,08:39,airthings,spaceplus,21.4,16.0,998.0,520.0,46.0,39.0,112.0
no-1,11,2024-01-02,08:44,airthings,spaceplus,21.4,16.0,998.0,529.0,48.0,39.0,112.0
no-1,11,2024-01-02,08:49,airthings,spaceplus,21.4,16.0,998.0,532.0,56.0,39.0,112.0
no-1,11,2024-01-02,08:54,airthings,spaceplus,21.3,16.0,998.0,532.0,48.0,39.0,112.0
no-1,11,2024-01-02,08:59,airthings,spaceplus,21.2,16.0,998.0,533.0,59.0,39.0,112.0
no-1,11,2024-01-02,09:04,airthings,spaceplus,21.1,16.0,998.0,535.0,69.0,39.0,112.0
no-1,11,2024-01-02,09:09,airthings,spaceplus,21.1,16.0,998.0,530.0,52.0,39.0,112.0
no-1,11,2024-01-02,09:14,airthings,spaceplus,21.0,16.0,998.0,520.0,86.0,39.0,112.0
no-1,11,2024-01-02,09:19,airthings,spaceplus,20.9,16.0,998.0,513.0,72.0,39.0,112.0
no-1,11,2024-01-02,09:24,airthings,spaceplus,20.9,16.0,998.0,522.0,72.0,39.0,112.0
no-1,11,2024-01-02,09:29,airthings,spaceplus,20.8,16.0,998.0,539.0,63.0,39.0,112.0
no-1,11,2024-01-02,09:34,airthings,spaceplus,20.9,16.0,998.0,548.0,59.0,39.0,110.0
no-1,11,2024-01-02,09:39,airthings,spaceplus,21.0,16.0,998.0,560.0,48.0,39.0,110.0
no-1,11,2024-01-02,09:44,airthings,spaceplus,21.1,16.0,998.0,571.0,61.0,39.0,110.0
no-1,11,2024-01-02,09:49,airthings,spaceplus,21.2,16.0,998.0,586.0,59.0,39.0,110.0
no-1,11,2024-01-02,09:54,airthings,spaceplus,21.2,16.0,998.0,596.0,46.0,39.0,110.0
no-1,11,2024-01-02,09:59,airthings,spaceplus,21.3,16.0,998.0,597.0,54.0,39.0,110.0
no-1,11,2024-01-02,10:04,airthings,spaceplus,21.4,16.0,997.0,598.0,50.0,39.0,110.0
no-1,11,2024-01-02,10:09,airthings,spaceplus,21.3,16.0,997.0,579.0,63.0,39.0,110.0
no-1,11,2024-01-02,10:14,airthings,spaceplus,21.3,15.0,997.0,555.0,91.0,39.0,110.0
no-1,11,2024-01-02,10:19,airthings,spaceplus,21.2,15.0,997.0,535.0,99.0,39.0,110.0
no-1,11,2024-01-02,10:24,airthings,spaceplus,21.1,15.0,997.0,519.0,86.0,39.0,110.0
no-1,11,2024-01-02,10:29,airthings,spaceplus,21.1,15.0,997.0,500.0,103.0,39.0,110.0
no-1,11,2024-01-02,10:34,airthings,spaceplus,21.0,15.0,997.0,494.0,97.0,39.0,108.0
no-1,11,2024-01-02,10:39,airthings,spaceplus,20.9,15.0,997.0,491.0,93.0,39.0,108.0
no-1,11,2024-01-02,10:44,airthings,spaceplus,20.9,15.0,997.0,487.0,101.0,39.0,108.0
no-1,11,2024-01-02,10:49,airthings,spaceplus,20.8,14.0,997.0,482.0,103.0,39.0,108.0
no-1,11,2024-01-02,10:54,airthings,spaceplus,20.8,14.0,997.0,497.0,97.0,39.0,108.0
no-1,11,2024-01-02,10:59,airthings,spaceplus,20.9,15.0,997.0,527.0,75.0,39.0,108.0
no-1,11,2024-01-02,11:04,airthings,spaceplus,21.0,15.0,997.0,539.0,58.0,39.0,108.0
no-1,11,2024-01-02,11:09,airthings,spaceplus,21.0,15.0,997.0,533.0,75.0,39.0,108.0
no-1,11,2024-01-02,11:14,airthings,spaceplus,21.1,15.0,997.0,520.0,56.0,39.0,108.0
no-1,11,2024-01-02,11:19,airthings,spaceplus,21.1,14.0,997.0,508.0,80.0,39.0,108.0
no-1,11,2024-01-02,11:24,airthings,spaceplus,21.1,14.0,997.0,493.0,75.0,39.0,108.0
no-1,11,2024-01-02,11:29,airthings,spaceplus,21.2,14.0,997.0,484.0,76.0,39.0,108.0
no-1,11,2024-01-02,11:34,airthings,spaceplus,21.2,14.0,997.0,476.0,56.0,39.0,101.0
no-1,11,2024-01-02,11:39,airthings,spaceplus,21.3,14.0,997.0,465.0,82.0,39.0,101.0
no-1,11,2024-01-02,11:44,airthings,spaceplus,21.3,14.0,997.0,465.0,71.0,39.0,101.0
no-1,11,2024-01-02,11:49,airthings,spaceplus,21.2,14.0,997.0,456.0,65.0,39.0,101.0
no-1,11,2024-01-02,11:54,airthings,spaceplus,21.2,14.0,996.0,464.0,56.0,39.0,101.0
no-1,11,2024-01-02,11:59,airthings,spaceplus,21.1,14.0,996.0,502.0,46.0,39.0,101.0
no-1,11,2024-01-02,12:04,airthings,spaceplus,21.0,14.0,996.0,515.0,61.0,39.0,101.0
no-1,11,2024-01-02,12:09,airthings,spaceplus,21.0,14.0,996.0,526.0,50.0,39.0,101.0
no-1,11,2024-01-02,12:14,airthings,spaceplus,20.9,14.0,996.0,539.0,56.0,39.0,101.0
no-1,11,2024-01-02,12:19,airthings,spaceplus,20.9,14.0,996.0,544.0,63.0,39.0,101.0
no-1,11,2024-01-02,12:24,airthings,spaceplus,20.8,14.0,996.0,531.0,78.0,39.0,101.0
no-1,11,2024-01-02,12:29,airthings,spaceplus,20.8,14.0,996.0,516.0,71.0,39.0,101.0
no-1,11,2024-01-02,12:34,airthings,spaceplus,20.9,14.0,996.0,508.0,75.0,39.0,98.0
no-1,11,2024-01-02,12:39,airthings,spaceplus,21.0,14.0,996.0,499.0,63.0,39.0,98.0
no-1,11,2024-01-02,12:44,airthings,spaceplus,21.0,14.0,996.0,495.0,67.0,39.0,98.0
no-1,11,2024-01-02,12:49,airthings,spaceplus,21.1,14.0,996.0,497.0,76.0,39.0,98.0
no-1,11,2024-01-02,12:54,airthings,spaceplus,21.2,14.0,996.0,502.0,52.0,39.0,98.0
no-1,11,2024-01-02,12:59,airthings,spaceplus,21.2,14.0,996.0,517.0,46.0,38.0,98.0
no-1,11,2024-01-02,13:04,airthings,spaceplus,21.3,14.0,996.0,532.0,46.0,38.0,98.0
no-1,11,2024-01-02,13:09,airthings,spaceplus,21.4,14.0,996.0,556.0,46.0,38.0,98.0
no-1,11,2024-01-02,13:14,airthings,spaceplus,21.4,14.0,996.0,562.0,61.0,38.0,98.0
no-1,11,2024-01-02,13:19,airthings,spaceplus,21.4,14.0,996.0,575.0,46.0,38.0,98.0
no-1,11,2024-01-02,13:24,airthings,spaceplus,21.4,14.0,996.0,590.0,56.0,38.0,98.0
no-1,11,2024-01-02,13:29,airthings,spaceplus,21.4,14.0,996.0,593.0,46.0,37.0,98.0
no-1,11,2024-01-02,13:34,airthings,spaceplus,21.3,14.0,996.0,573.0,67.0,37.0,83.0
no-1,11,2024-01-02,13:39,airthings,spaceplus,21.2,14.0,996.0,548.0,59.0,38.0,83.0
no-1,11,2024-01-02,13:44,airthings,spaceplus,21.1,14.0,996.0,549.0,58.0,38.0,83.0
no-1,11,2024-01-02,13:49,airthings,spaceplus,21.0,14.0,996.0,534.0,67.0,38.0,83.0
no-1,11,2024-01-02,13:54,airthings,spaceplus,20.9,14.0,996.0,522.0,75.0,38.0,83.0
no-1,11,2024-01-02,13:59,airthings,spaceplus,20.9,14.0,996.0,508.0,78.0,38.0,83.0
no-1,11,2024-01-02,14:04,airthings,spaceplus,20.8,14.0,996.0,497.0,65.0,38.0,83.0
no-1,11,2024-01-02,14:09,airthings,spaceplus,20.7,14.0,996.0,491.0,59.0,38.0,83.0
no-1,11,2024-01-02,14:14,airthings,spaceplus,20.6,14.0,996.0,490.0,54.0,38.0,83.0
no-1,11,2024-01-02,14:19,airthings,spaceplus,20.6,14.0,996.0,489.0,46.0,38.0,83.0
no-1,11,2024-01-02,14:24,airthings,spaceplus,20.5,14.0,996.0,492.0,54.0,38.0,83.0
no-1,11,2024-01-02,14:29,airthings,spaceplus,20.4,14.0,996.0,492.0,46.0,38.0,83.0
no-1,11,2024-01-02,14:34,airthings,spaceplus,20.4,15.0,996.0,501.0,61.0,35.0,81.0
no-1,11,2024-01-02,14:39,airthings,spaceplus,20.3,15.0,996.0,504.0,65.0,30.0,81.0
no-1,11,2024-01-02,14:44,airthings,spaceplus,20.2,15.0,996.0,506.0,67.0,26.0,81.0
no-1,11,2024-01-02,14:49,airthings,spaceplus,20.1,15.0,996.0,505.0,59.0,15.0,81.0
no-1,11,2024-01-02,14:54,airthings,spaceplus,20.1,15.0,996.0,503.0,58.0,8.0,81.0
no-1,11,2024-01-02,14:59,airthings,spaceplus,20.0,15.0,996.0,504.0,76.0,5.0,81.0
no-1,11,2024-01-02,15:04,airthings,spaceplus,19.9,15.0,996.0,502.0,63.0,3.0,81.0
no-1,11,2024-01-02,15:09,airthings,spaceplus,19.9,15.0,996.0,501.0,71.0,2.0,81.0
no-1,11,2024-01-02,15:14,airthings,spaceplus,19.8,15.0,996.0,492.0,76.0,2.0,81.0
no-1,11,2024-01-02,15:19,airthings,spaceplus,19.7,15.0,996.0,477.0,76.0,2.0,81.0
no-1,11,2024-01-02,15:24,airthings,spaceplus,19.6,14.0,996.0,465.0,82.0,2.0,81.0
no-1,11,2024-01-02,15:29,airthings,spaceplus,19.6,14.0,996.0,456.0,89.0,2.0,81.0
no-1,11,2024-01-02,15:34,airthings,spaceplus,19.5,14.0,996.0,446.0,84.0,2.0,81.0
no-1,11,2024-01-02,15:39,airthings,spaceplus,19.5,14.0,996.0,443.0,88.0,1.0,81.0
no-1,11,2024-01-02,15:44,airthings,spaceplus,19.4,14.0,996.0,438.0,91.0,1.0,81.0
no-1,11,2024-01-02,15:49,airthings,spaceplus,19.4,14.0,996.0,436.0,80.0,1.0,81.0
no-1,11,2024-01-02,15:54,airthings,spaceplus,19.4,14.0,996.0,436.0,80.0,2.0,81.0
no-1,11,2024-01-02,15:59,airthings,spaceplus,19.3,14.0,996.0,430.0,80.0,1.0,81.0
no-1,11,2024-01-02,16:04,airthings,spaceplus,19.3,14.0,996.0,432.0,69.0,1.0,81.0
no-1,11,2024-01-02,16:09,airthings,spaceplus,19.2,14.0,995.0,433.0,78.0,1.0,81.0
no-1,11,2024-01-02,16:14,airthings,spaceplus,19.2,14.0,995.0,432.0,67.0,1.0,81.0
no-1,11,2024-01-02,16:19,airthings,spaceplus,19.2,14.0,995.0,431.0,59.0,1.0,81.0
no-1,11,2024-01-02,16:24,airthings,spaceplus,19.2,14.0,995.0,432.0,52.0,3.0,81.0
no-1,11,2024-01-02,16:29,airthings,spaceplus,19.2,14.0,995.0,434.0,46.0,3.0,81.0
no-1,11,2024-01-02,16:34,airthings,spaceplus,19.1,14.0,995.0,430.0,48.0,3.0,72.0
no-1,11,2024-01-02,16:39,airthings,spaceplus,19.1,14.0,996.0,432.0,56.0,2.0,72.0
no-1,11,2024-01-02,16:44,airthings,spaceplus,19.1,14.0,996.0,433.0,46.0,2.0,72.0
no-1,11,2024-01-02,16:49,airthings,spaceplus,19.2,15.0,996.0,431.0,46.0,2.0,72.0
no-1,11,2024-01-02,16:54,airthings,spaceplus,19.3,15.0,996.0,435.0,46.0,2.0,72.0
no-1,11,2024-01-02,16:59,airthings,spaceplus,19.4,15.0,996.0,433.0,46.0,2.0,72.0
no-1,11,2024-01-02,17:04,airthings,spaceplus,19.5,15.0,996.0,433.0,56.0,2.0,72.0
no-1,11,2024-01-02,17:09,airthings,spaceplus,19.5,15.0,995.0,434.0,46.0,2.0,72.0
no-1,11,2024-01-02,17:14,airthings,spaceplus,19.5,15.0,995.0,435.0,46.0,2.0,72.0
