model,fold,repeat,domain,features,baseline_macro_f1,permuted_macro_f1,macro_f1_drop
ANN / MLP,1,3,Student,Student,0.48189857018735727,0.454250657318142,0.027647912869215252
ANN / MLP,1,4,Student,Student,0.48189857018735727,0.4596406109613657,0.022257959225991553
ANN / MLP,1,5,Student,Student,0.48189857018735727,0.46216239135311543,0.019736178834241835
ANN / MLP,1,1,Temperature,Temperature,0.48189857018735727,0.4530984756772467,0.028800094510110563
ANN / MLP,1,2,Temperature,Temperature,0.48189857018735727,0.45329180225209836,0.028606767935258903
ANN / MLP,1,3,Temperature,Temperature,0.48189857018735727,0.44907954959014806,0.0328190205972092
ANN / MLP,1,4,Temperature,Temperature,0.48189857018735727,0.4752139518837654,0.006684618303591849
ANN / MLP,1,5,Temperature,Temperature,0.48189857018735727,0.4657381378311611,0.016160432356196186
ANN / MLP,1,1,RH,RH,0.48189857018735727,0.46229089006268076,0.019607680124676508
ANN / MLP,1,2,RH,RH,0.48189857018735727,0.47009576015455706,0.011802810032800204
ANN / MLP,1,3,RH,RH,0.48189857018735727,0.4717450004104647,0.01015356977689258
ANN / MLP,1,4,RH,RH,0.48189857018735727,0.4433940719189506,0.038504498268406684
ANN / MLP,1,5,RH,RH,0.48189857018735727,0.4738843292389885,0.008014240948368778
ANN / MLP,1,1,CLO,CLO,0.48189857018735727,0.4435447631394363,0.03835380704792096
ANN / MLP,1,2,CLO,CLO,0.48189857018735727,0.4460283355000241,0.03587023468733319
ANN / MLP,1,3,CLO,CLO,0.48189857018735727,0.4571371498914531,0.02476142029590417
ANN / MLP,1,4,CLO,CLO,0.48189857018735727,0.455807826138188,0.02609074404916928
ANN / MLP,1,5,CLO,CLO,0.48189857018735727,0.44182381030308376,0.0400747598842735
ANN / MLP,1,1,CO2,CO2,0.48189857018735727,0.4950838990610304,-0.01318532887367313
ANN / MLP,1,2,CO2,CO2,0.48189857018735727,0.49194803653905644,-0.010049466351699177
ANN / MLP,1,3,CO2,CO2,0.48189857018735727,0.4788296252339697,0.0030689449533875535
ANN / MLP,1,4,CO2,CO2,0.48189857018735727,0.48425748254561296,-0.0023589123582556937
ANN / MLP,1,5,CO2,CO2,0.48189857018735727,0.4953328778777312,-0.013434307690373959
ANN / MLP,1,1,Lighting,Lighting,0.48189857018735727,0.47039680685632074,0.01150176333103653
ANN / MLP,1,2,Lighting,Lighting,0.48189857018735727,0.4803256400716935,0.0015729301156637843
ANN / MLP,1,3,Lighting,Lighting,0.48189857018735727,0.4683475646784771,0.013551005508880165
ANN / MLP,1,4,Lighting,Lighting,0.48189857018735727,0.4782262573620047,0.003672312825352575
ANN / MLP,1,5,Lighting,Lighting,0.48189857018735727,0.4537309800864018,0.028167590100955486
ANN / MLP,1,1,Sound,Sound,0.48189857018735727,0.4668315637333831,0.015067006453974185
ANN / MLP,1,2,Sound,Sound,0.48189857018735727,0.4818074090491966,9.116113816065585e-05
ANN / MLP,1,3,Sound,Sound,0.48189857018735727,0.5053281277387999,-0.023429557551442604
ANN / MLP,1,4,Sound,Sound,0.48189857018735727,0.4552830956477543,0.026615474539602946
ANN / MLP,1,5,Sound,Sound,0.48189857018735727,0.46667626404707496,0.015222306140282305
ANN / MLP,1,1,Age,Age,0.48189857018735727,0.4403352475648737,0.04156332262248358
ANN / MLP,1,2,Age,Age,0.48189857018735727,0.4546948643000728,0.02720370588728449
ANN / MLP,1,3,Age,Age,0.48189857018735727,0.42671092572060393,0.05518764446675334
ANN / MLP,1,4,Age,Age,0.48189857018735727,0.4453365981632002,0.03656197202415706
ANN / MLP,1,5,Age,Age,0.48189857018735727,0.449590645525863,0.03230792466149429
ANN / MLP,1,1,Gender,Gender,0.48189857018735727,0.4389004412981526,0.04299812888920468
ANN / MLP,1,2,Gender,Gender,0.48189857018735727,0.440505293694421,0.04139327649293628
ANN / MLP,1,3,Gender,Gender,0.48189857018735727,0.4415718729372191,0.040326697250138155
ANN / MLP,1,4,Gender,Gender,0.48189857018735727,0.454567292809888,0.027331277377469265
ANN / MLP,1,5,Gender,Gender,0.48189857018735727,0.43262110502066475,0.04927746516669251
ANN / MLP,1,1,EA,EA,0.48189857018735727,0.4669725547717201,0.01492601541563715
ANN / MLP,1,2,EA,EA,0.48189857018735727,0.48185998267899444,3.858750836283065e-05
ANN / MLP,1,3,EA,EA,0.48189857018735727,0.4730676930329145,0.008830877154442751
ANN / MLP,1,4,EA,EA,0.48189857018735727,0.4804403639761583,0.0014582062111989647
ANN / MLP,1,5,EA,EA,0.48189857018735727,0.47608135615993374,0.005817214027423523
ANN / MLP,1,1,LocationBack,LocationBack,0.48189857018735727,0.45753644769105956,0.02436212249629771
ANN / MLP,1,2,LocationBack,LocationBack,0.48189857018735727,0.4657895025175372,0.016109067669820065
ANN / MLP,1,3,LocationBack,LocationBack,0.48189857018735727,0.47424889431167516,0.007649675875682105
ANN / MLP,1,4,LocationBack,LocationBack,0.48189857018735727,0.44886154627812075,0.03303702390923652
ANN / MLP,1,5,LocationBack,LocationBack,0.48189857018735727,0.46708315708486553,0.014815413102491737
ANN / MLP,1,1,LocationFront,LocationFront,0.48189857018735727,0.42677587262706673,0.055122697560290534
ANN / MLP,1,2,LocationFront,LocationFront,0.48189857018735727,0.42025158726054057,0.061646982926816696
ANN / MLP,1,3,LocationFront,LocationFront,0.48189857018735727,0.4414721929782531,0.04042637720910419
ANN / MLP,1,4,LocationFront,LocationFront,0.48189857018735727,0.436015293668079,0.04588327651927826
ANN / MLP,1,5,LocationFront,LocationFront,0.48189857018735727,0.45342442500085944,0.028474145186497823
ANN / MLP,1,1,LocationLeft,LocationLeft,0.48189857018735727,0.4778401520340995,0.004058418153257748
ANN / MLP,1,2,LocationLeft,LocationLeft,0.48189857018735727,0.46040596491724317,0.021492605270114096
ANN / MLP,1,3,LocationLeft,LocationLeft,0.48189857018735727,0.48296517640755415,-0.0010666062201968862
ANN / MLP,1,4,LocationLeft,LocationLeft,0.48189857018735727,0.46893813263594525,0.012960437551412018
ANN / MLP,1,5,LocationLeft,LocationLeft,0.48189857018735727,0.4702509226605612,0.01164764752679609
ANN / MLP,1,1,LocationRight,LocationRight,0.48189857018735727,0.44741029798642556,0.0344882722009317
ANN / MLP,1,2,LocationRight,LocationRight,0.48189857018735727,0.44938451055399437,0.0325140596333629
ANN / MLP,1,3,LocationRight,LocationRight,0.48189857018735727,0.46597138372845154,0.01592718645890573
ANN / MLP,1,4,LocationRight,LocationRight,0.48189857018735727,0.43251322040820517,0.0493853497791521
ANN / MLP,1,5,LocationRight,LocationRight,0.48189857018735727,0.45012454823914255,0.031774021948214715
ANN / MLP,1,1,LocationMiddle,LocationMiddle,0.48189857018735727,0.4401462590294985,0.04175231115785877
ANN / MLP,1,2,LocationMiddle,LocationMiddle,0.48189857018735727,0.4393337912830255,0.042564778904331746
ANN / MLP,1,3,LocationMiddle,LocationMiddle,0.48189857018735727,0.44375091204803113,0.038147658139326135
ANN / MLP,1,4,LocationMiddle,LocationMiddle,0.48189857018735727,0.42347973292199254,0.05841883726536473
ANN / MLP,1,5,LocationMiddle,LocationMiddle,0.48189857018735727,0.4571369490724329,0.02476162111492436
ANN / MLP,1,1,Ttrend,Ttrend,0.48189857018735727,0.4721544369761965,0.009744133211160744
ANN / MLP,1,2,Ttrend,Ttrend,0.48189857018735727,0.4804895207194127,0.0014090494679445675
ANN / MLP,1,3,Ttrend,Ttrend,0.48189857018735727,0.475826738789201,0.006071831398156258
ANN / MLP,1,4,Ttrend,Ttrend,0.48189857018735727,0.48360387059114074,-0.0017053004037834718
ANN / MLP,1,5,Ttrend,Ttrend,0.48189857018735727,0.4835492535540115,-0.0016506833666542486
ANN / MLP,1,1,Vote hour,Vote hour,0.48189857018735727,0.5033128634424042,-0.021414293255046957
ANN / MLP,1,2,Vote hour,Vote hour,0.48189857018735727,0.4832871982162503,-0.0013886280288930575
ANN / MLP,1,3,Vote hour,Vote hour,0.48189857018735727,0.48632707625778915,-0.004428506070431881
ANN / MLP,1,4,Vote hour,Vote hour,0.48189857018735727,0.49702248169147295,-0.015123911504115684
ANN / MLP,1,5,Vote hour,Vote hour,0.48189857018735727,0.49253319606135,-0.01063462587399272
ANN / MLP,1,1,Vote weekday,Vote weekday,0.48189857018735727,0.4540146822965534,0.02788388789080387
ANN / MLP,1,2,Vote weekday,Vote weekday,0.48189857018735727,0.4562660734758294,0.02563249671152784
ANN / MLP,1,3,Vote weekday,Vote weekday,0.48189857018735727,0.477370483384524,0.004528086802833287
ANN / MLP,1,4,Vote weekday,Vote weekday,0.48189857018735727,0.45105711434978996,0.03084145583756731
ANN / MLP,1,5,Vote weekday,Vote weekday,0.48189857018735727,0.46937464110460136,0.012523929082755902
ANN / MLP,1,1,Moment,Moment,0.48189857018735727,0.47443431354103555,0.007464256646321721
ANN / MLP,1,2,Moment,Moment,0.48189857018735727,0.47547003284419187,0.006428537343165397
ANN / MLP,1,3,Moment,Moment,0.48189857018735727,0.504560816385803,-0.0226622461984457
ANN / MLP,1,4,Moment,Moment,0.48189857018735727,0.47507309941520465,0.00682547077215262
ANN / MLP,1,5,Moment,Moment,0.48189857018735727,0.5017956302694117,-0.019897060082054385
ANN / MLP,1,1,AC on/off,AC on/off,0.48189857018735727,0.4682753278254303,0.013623242361926968
ANN / MLP,1,2,AC on/off,AC on/off,0.48189857018735727,0.4767302438721192,0.005168326315238059
ANN / MLP,1,3,AC on/off,AC on/off,0.48189857018735727,0.47642091140939735,0.005477658777959915
ANN / MLP,1,4,AC on/off,AC on/off,0.48189857018735727,0.4653790560732138,0.016519514114143485
ANN / MLP,1,5,AC on/off,AC on/off,0.48189857018735727,0.4730769964898555,0.00882157369750175
ANN / MLP,2,1,Student,Student,0.514935553512022,0.489836079850235,0.025099473661787053
ANN / MLP,2,2,Student,Student,0.514935553512022,0.480898043678142,0.03403750983388004
ANN / MLP,2,3,Student,Student,0.514935553512022,0.48726058345118783,0.027674970060834192
ANN / MLP,2,4,Student,Student,0.514935553512022,0.4828933032407141,0.032042250271307915
ANN / MLP,2,5,Student,Student,0.514935553512022,0.4753284103742193,0.039607143137802725
ANN / MLP,2,1,Temperature,Temperature,0.514935553512022,0.4717335673622271,0.043201986149794924
ANN / MLP,2,2,Temperature,Temperature,0.514935553512022,0.4878562958745312,0.027079257637490806
ANN / MLP,2,3,Temperature,Temperature,0.514935553512022,0.4836717654378621,0.031263788074159915
ANN / MLP,2,4,Temperature,Temperature,0.514935553512022,0.4980964632809542,0.016839090231067833
ANN / MLP,2,5,Temperature,Temperature,0.514935553512022,0.4826373751814273,0.03229817833059473
ANN / MLP,2,1,RH,RH,0.514935553512022,0.47825021263112893,0.03668534088089309
ANN / MLP,2,2,RH,RH,0.514935553512022,0.47529173736070285,0.03964381615131918
ANN / MLP,2,3,RH,RH,0.514935553512022,0.45895026120402466,0.05598529230799737
ANN / MLP,2,4,RH,RH,0.514935553512022,0.4674029134094127,0.047532640102609325
ANN / MLP,2,5,RH,RH,0.514935553512022,0.461560917642331,0.053374635869691045
ANN / MLP,2,1,CLO,CLO,0.514935553512022,0.4242109200897691,0.09072463342225295
ANN / MLP,2,2,CLO,CLO,0.514935553512022,0.45807616877339025,0.05685938473863178
ANN / MLP,2,3,CLO,CLO,0.514935553512022,0.4570706256538655,0.0578649278581565
ANN / MLP,2,4,CLO,CLO,0.514935553512022,0.44554278592678687,0.06939276758523516
ANN / MLP,2,5,CLO,CLO,0.514935553512022,0.48540376276508207,0.029531790746939957
ANN / MLP,2,1,CO2,CO2,0.514935553512022,0.5158228813869078,-0.0008873278748857683
ANN / MLP,2,2,CO2,CO2,0.514935553512022,0.4917311029107818,0.023204450601240212
ANN / MLP,2,3,CO2,CO2,0.514935553512022,0.478436207697344,0.03649934581467801
ANN / MLP,2,4,CO2,CO2,0.514935553512022,0.5123644284504046,0.0025711250616173853
ANN / MLP,2,5,CO2,CO2,0.514935553512022,0.4838960885097696,0.03103946500225241
ANN / MLP,2,1,Lighting,Lighting,0.514935553512022,0.4797456122971646,0.03518994121485741
ANN / MLP,2,2,Lighting,Lighting,0.514935553512022,0.4585571143803482,0.05637843913167384
ANN / MLP,2,3,Lighting,Lighting,0.514935553512022,0.4896663395538279,0.025269213958194148
ANN / MLP,2,4,Lighting,Lighting,0.514935553512022,0.46892338775004533,0.0460121657619767
ANN / MLP,2,5,Lighting,Lighting,0.514935553512022,0.4956947275957786,0.01924082591624343
ANN / MLP,2,1,Sound,Sound,0.514935553512022,0.504833960796237,0.010101592715785035
ANN / MLP,2,2,Sound,Sound,0.514935553512022,0.5133393625228321,0.0015961909891899495
ANN / MLP,2,3,Sound,Sound,0.514935553512022,0.4872991876553177,0.027636365856704315
ANN / MLP,2,4,Sound,Sound,0.514935553512022,0.5183683020808574,-0.003432748568835353
ANN / MLP,2,5,Sound,Sound,0.514935553512022,0.49430960167412225,0.02062595183789978
ANN / MLP,2,1,Age,Age,0.514935553512022,0.4664324673735569,0.0485030861384651
ANN / MLP,2,2,Age,Age,0.514935553512022,0.4473286172369195,0.0676069362751025
ANN / MLP,2,3,Age,Age,0.514935553512022,0.4517255972461684,0.06320995626585363
ANN / MLP,2,4,Age,Age,0.514935553512022,0.4873397875553008,0.027595765956721252
ANN / MLP,2,5,Age,Age,0.514935553512022,0.4646896070709787,0.0502459464410433
ANN / MLP,2,1,Gender,Gender,0.514935553512022,0.4719543879844252,0.04298116552759684
ANN / MLP,2,2,Gender,Gender,0.514935553512022,0.48113988281393505,0.03379567069808698
ANN / MLP,2,3,Gender,Gender,0.514935553512022,0.466987994449057,0.04794755906296505
ANN / MLP,2,4,Gender,Gender,0.514935553512022,0.48592536573663064,0.029010187775391383
ANN / MLP,2,5,Gender,Gender,0.514935553512022,0.4717812268401627,0.04315432667185931
ANN / MLP,2,1,EA,EA,0.514935553512022,0.4840244496742215,0.030911103837800546
ANN / MLP,2,2,EA,EA,0.514935553512022,0.5055163863957272,0.009419167116294869
ANN / MLP,2,3,EA,EA,0.514935553512022,0.4990248527966039,0.015910700715418113
ANN / MLP,2,4,EA,EA,0.514935553512022,0.4959814815326066,0.0189540719794154
ANN / MLP,2,5,EA,EA,0.514935553512022,0.504095717216911,0.010839836295110983
ANN / MLP,2,1,LocationBack,LocationBack,0.514935553512022,0.4788889282771698,0.03604662523485225
ANN / MLP,2,2,LocationBack,LocationBack,0.514935553512022,0.4761329954485991,0.03880255806342292
ANN / MLP,2,3,LocationBack,LocationBack,0.514935553512022,0.47388901618343665,0.041046537328585375
ANN / MLP,2,4,LocationBack,LocationBack,0.514935553512022,0.48753918169116756,0.02739637182085447
ANN / MLP,2,5,LocationBack,LocationBack,0.514935553512022,0.498104461631147,0.016831091880875004
ANN / MLP,2,1,LocationFront,LocationFront,0.514935553512022,0.449083440474169,0.06585211303785304
ANN / MLP,2,2,LocationFront,LocationFront,0.514935553512022,0.4603302270159735,0.054605326496048545
ANN / MLP,2,3,LocationFront,LocationFront,0.514935553512022,0.4692478064571088,0.04568774705491324
ANN / MLP,2,4,LocationFront,LocationFront,0.514935553512022,0.4596053169656478,0.0553302365463742
ANN / MLP,2,5,LocationFront,LocationFront,0.514935553512022,0.46248258570731254,0.05245296780470948
ANN / MLP,2,1,LocationLeft,LocationLeft,0.514935553512022,0.4853222541914297,0.029613299320592312
ANN / MLP,2,2,LocationLeft,LocationLeft,0.514935553512022,0.47994616955149416,0.034989383960527864
ANN / MLP,2,3,LocationLeft,LocationLeft,0.514935553512022,0.4776771436418576,0.03725840987016443
ANN / MLP,2,4,LocationLeft,LocationLeft,0.514935553512022,0.4716974500715622,0.04323810344045981
ANN / MLP,2,5,LocationLeft,LocationLeft,0.514935553512022,0.47227456686464864,0.04266098664737339
ANN / MLP,2,1,LocationRight,LocationRight,0.514935553512022,0.4752986316556145,0.03963692185640755
ANN / MLP,2,2,LocationRight,LocationRight,0.514935553512022,0.46649388808205794,0.04844166542996409
ANN / MLP,2,3,LocationRight,LocationRight,0.514935553512022,0.4693556043404375,0.04557994917158453
ANN / MLP,2,4,LocationRight,LocationRight,0.514935553512022,0.4770129372950456,0.0379226162169764
ANN / MLP,2,5,LocationRight,LocationRight,0.514935553512022,0.48069808153115057,0.03423747198087146
ANN / MLP,2,1,LocationMiddle,LocationMiddle,0.514935553512022,0.4823673075830186,0.032568245929003425
ANN / MLP,2,2,LocationMiddle,LocationMiddle,0.514935553512022,0.47805644271347925,0.03687911079854278
ANN / MLP,2,3,LocationMiddle,LocationMiddle,0.514935553512022,0.4870249145667769,0.027910638945245148
ANN / MLP,2,4,LocationMiddle,LocationMiddle,0.514935553512022,0.447035216407703,0.06790033710431903
ANN / MLP,2,5,LocationMiddle,LocationMiddle,0.514935553512022,0.4809214804817185,0.034014073030303515
ANN / MLP,2,1,Ttrend,Ttrend,0.514935553512022,0.4867379779161225,0.028197575595899527
ANN / MLP,2,2,Ttrend,Ttrend,0.514935553512022,0.4935296765033284,0.02140587700869362
ANN / MLP,2,3,Ttrend,Ttrend,0.514935553512022,0.4926530120041393,0.022282541507882725
ANN / MLP,2,4,Ttrend,Ttrend,0.514935553512022,0.49268070390939417,0.022254849602627857
ANN / MLP,2,5,Ttrend,Ttrend,0.514935553512022,0.49587548986735214,0.01906006364466989
ANN / MLP,2,1,Vote hour,Vote hour,0.514935553512022,0.5116512309583113,0.0032843225537106946
ANN / MLP,2,2,Vote hour,Vote hour,0.514935553512022,0.5153097013858297,-0.0003741478738076287
ANN / MLP,2,3,Vote hour,Vote hour,0.514935553512022,0.5032292648900069,0.01170628862201517
ANN / MLP,2,4,Vote hour,Vote hour,0.514935553512022,0.5016652605684565,0.01327029294356552
ANN / MLP,2,5,Vote hour,Vote hour,0.514935553512022,0.5111524187249433,0.0037831347870787013
ANN / MLP,2,1,Vote weekday,Vote weekday,0.514935553512022,0.4902210631447061,0.024714490367315933
ANN / MLP,2,2,Vote weekday,Vote weekday,0.514935553512022,0.4870771822858256,0.027858371226196443
ANN / MLP,2,3,Vote weekday,Vote weekday,0.514935553512022,0.47360724794140685,0.041328305570615176
ANN / MLP,2,4,Vote weekday,Vote weekday,0.514935553512022,0.5022228957557803,0.012712657756241752
ANN / MLP,2,5,Vote weekday,Vote weekday,0.514935553512022,0.4684014943549541,0.04653405915706793
ANN / MLP,2,1,Moment,Moment,0.514935553512022,0.4991596444968751,0.015775909015146916
ANN / MLP,2,2,Moment,Moment,0.514935553512022,0.4978284543031875,0.01710709920883452
ANN / MLP,2,3,Moment,Moment,0.514935553512022,0.49604607161279485,0.01888948189922718
ANN / MLP,2,4,Moment,Moment,0.514935553512022,0.512601184626532,0.0023343688854899902
ANN / MLP,2,5,Moment,Moment,0.514935553512022,0.5333133920677581,-0.018377838555736048
ANN / MLP,2,1,AC on/off,AC on/off,0.514935553512022,0.49334677585457754,0.02158877765744449
ANN / MLP,2,2,AC on/off,AC on/off,0.514935553512022,0.492504757722149,0.022430795789873004
ANN / MLP,2,3,AC on/off,AC on/off,0.514935553512022,0.5008744049986422,0.014061148513379806
ANN / MLP,2,4,AC on/off,AC on/off,0.514935553512022,0.48845483933780015,0.026480714174221875
ANN / MLP,2,5,AC on/off,AC on/off,0.514935553512022,0.49658533802796595,0.018350215484056076
ANN / MLP,3,1,Student,Student,0.5049321714393349,0.48394927663500037,0.020982894804334518
ANN / MLP,3,2,Student,Student,0.5049321714393349,0.4776748267291331,0.027257344710201803
ANN / MLP,3,3,Student,Student,0.5049321714393349,0.4676986786945443,0.0372334927447906
ANN / MLP,3,4,Student,Student,0.5049321714393349,0.47118096515981406,0.03375120627952083
ANN / MLP,3,5,Student,Student,0.5049321714393349,0.4763063063063064,0.028625865133028505
ANN / MLP,3,1,Temperature,Temperature,0.5049321714393349,0.4784654424255231,0.026466729013811807
ANN / MLP,3,2,Temperature,Temperature,0.5049321714393349,0.49087477089571524,0.014057400543619647
ANN / MLP,3,3,Temperature,Temperature,0.5049321714393349,0.47581850585844737,0.029113665580887516
ANN / MLP,3,4,Temperature,Temperature,0.5049321714393349,0.48785001013687695,0.017082161302457932
ANN / MLP,3,5,Temperature,Temperature,0.5049321714393349,0.5008647362092434,0.004067435230091454
ANN / MLP,3,1,RH,RH,0.5049321714393349,0.4543151311468143,0.050617040292520565
ANN / MLP,3,2,RH,RH,0.5049321714393349,0.47296334885866614,0.03196882258066874
ANN / MLP,3,3,RH,RH,0.5049321714393349,0.4383485314304873,0.06658364000884759
ANN / MLP,3,4,RH,RH,0.5049321714393349,0.46220629422807474,0.042725877211260144
ANN / MLP,3,5,RH,RH,0.5049321714393349,0.45338751671447836,0.05154465472485653
ANN / MLP,3,1,CLO,CLO,0.5049321714393349,0.4609242860641247,0.044007885375210165
ANN / MLP,3,2,CLO,CLO,0.5049321714393349,0.47108985063138276,0.03384232080795213
ANN / MLP,3,3,CLO,CLO,0.5049321714393349,0.44925063807554083,0.055681533363794056
ANN / MLP,3,4,CLO,CLO,0.5049321714393349,0.4634357847261956,0.041496386713139266
ANN / MLP,3,5,CLO,CLO,0.5049321714393349,0.4853894636136822,0.019542707825652705
ANN / MLP,3,1,CO2,CO2,0.5049321714393349,0.47461656598895613,0.030315605450378758
ANN / MLP,3,2,CO2,CO2,0.5049321714393349,0.469396085142769,0.035536086296565905
ANN / MLP,3,3,CO2,CO2,0.5049321714393349,0.4696939694328674,0.03523820200646749
ANN / MLP,3,4,CO2,CO2,0.5049321714393349,0.4812850562346325,0.023647115204702363
ANN / MLP,3,5,CO2,CO2,0.5049321714393349,0.47031450888414666,0.03461766255518822
ANN / MLP,3,1,Lighting,Lighting,0.5049321714393349,0.46656710766371495,0.038365063775619934
ANN / MLP,3,2,Lighting,Lighting,0.5049321714393349,0.47432617049129017,0.03060600094804472
ANN / MLP,3,3,Lighting,Lighting,0.5049321714393349,0.4699976565077681,0.034934514931566796
ANN / MLP,3,4,Lighting,Lighting,0.5049321714393349,0.4970756820624895,0.00785648937684541
ANN / MLP,3,5,Lighting,Lighting,0.5049321714393349,0.47097463100556786,0.03395754043376703
ANN / MLP,3,1,Sound,Sound,0.5049321714393349,0.45370728064691096,0.05122489079242393
ANN / MLP,3,2,Sound,Sound,0.5049321714393349,0.4549427772667361,0.04998939417259879
ANN / MLP,3,3,Sound,Sound,0.5049321714393349,0.46594566292303935,0.03898650851629554
ANN / MLP,3,4,Sound,Sound,0.5049321714393349,0.45921990377909444,0.045712267660240447
ANN / MLP,3,5,Sound,Sound,0.5049321714393349,0.48470165017294436,0.020230521266390522
ANN / MLP,3,1,Age,Age,0.5049321714393349,0.45787012016820877,0.047062051271126115
ANN / MLP,3,2,Age,Age,0.5049321714393349,0.45497863799412436,0.04995353344521053
ANN / MLP,3,3,Age,Age,0.5049321714393349,0.4651611889968083,0.03977098244252658
ANN / MLP,3,4,Age,Age,0.5049321714393349,0.4591483336728635,0.04578383776647138
ANN / MLP,3,5,Age,Age,0.5049321714393349,0.4509578195691644,0.05397435187017047
ANN / MLP,3,1,Gender,Gender,0.5049321714393349,0.46107143137677226,0.04386074006256263
ANN / MLP,3,2,Gender,Gender,0.5049321714393349,0.4491102324141793,0.05582193902515559
ANN / MLP,3,3,Gender,Gender,0.5049321714393349,0.44694817149562865,0.05798399994370623
ANN / MLP,3,4,Gender,Gender,0.5049321714393349,0.4732157606499936,0.03171641078934129
ANN / MLP,3,5,Gender,Gender,0.5049321714393349,0.4523465619735809,0.05258560946575397
ANN / MLP,3,1,EA,EA,0.5049321714393349,0.46397092020562586,0.04096125123370903
ANN / MLP,3,2,EA,EA,0.5049321714393349,0.4653357835855256,0.03959638785380931
ANN / MLP,3,3,EA,EA,0.5049321714393349,0.47634663318262005,0.028585538256714838
ANN / MLP,3,4,EA,EA,0.5049321714393349,0.4895318009293857,0.01540037050994919
ANN / MLP,3,5,EA,EA,0.5049321714393349,0.4789132969039196,0.026018874535415293
ANN / MLP,3,1,LocationBack,LocationBack,0.5049321714393349,0.46439323085285816,0.040538940586476724
ANN / MLP,3,2,LocationBack,LocationBack,0.5049321714393349,0.4600731830411387,0.04485898839819619
ANN / MLP,3,3,LocationBack,LocationBack,0.5049321714393349,0.4791892316169144,0.025742939822420485
ANN / MLP,3,4,LocationBack,LocationBack,0.5049321714393349,0.4641335636154289,0.040798607823905986
ANN / MLP,3,5,LocationBack,LocationBack,0.5049321714393349,0.47999647841439447,0.02493569302494042
ANN / MLP,3,1,LocationFront,LocationFront,0.5049321714393349,0.45134760096396925,0.053584570475365634
ANN / MLP,3,2,LocationFront,LocationFront,0.5049321714393349,0.4357871547513197,0.0691450166880152
ANN / MLP,3,3,LocationFront,LocationFront,0.5049321714393349,0.4721555636353843,0.032776607803950586
ANN / MLP,3,4,LocationFront,LocationFront,0.5049321714393349,0.4567163707596232,0.04821580067971171
ANN / MLP,3,5,LocationFront,LocationFront,0.5049321714393349,0.462141145773688,0.04279102566564691
ANN / MLP,3,1,LocationLeft,LocationLeft,0.5049321714393349,0.4720650358581393,0.03286713558119558
ANN / MLP,3,2,LocationLeft,LocationLeft,0.5049321714393349,0.4766722868045079,0.02825988463482698
ANN / MLP,3,3,LocationLeft,LocationLeft,0.5049321714393349,0.4676550184698655,0.037277152969469374
ANN / MLP,3,4,LocationLeft,LocationLeft,0.5049321714393349,0.4775702077287473,0.027361963710587578
ANN / MLP,3,5,LocationLeft,LocationLeft,0.5049321714393349,0.475461295741348,0.029470875697986898
ANN / MLP,3,1,LocationRight,LocationRight,0.5049321714393349,0.4840343694960019,0.02089780194333296
ANN / MLP,3,2,LocationRight,LocationRight,0.5049321714393349,0.4695309446392675,0.03540122680006741
ANN / MLP,3,3,LocationRight,LocationRight,0.5049321714393349,0.47900594656981516,0.02592622486951973
ANN / MLP,3,4,LocationRight,LocationRight,0.5049321714393349,0.48271688837994126,0.02221528305939363
ANN / MLP,3,5,LocationRight,LocationRight,0.5049321714393349,0.47011153171963543,0.03482063971969945
ANN / MLP,3,1,LocationMiddle,LocationMiddle,0.5049321714393349,0.4794313964842618,0.02550077495507308
ANN / MLP,3,2,LocationMiddle,LocationMiddle,0.5049321714393349,0.4875654830425203,0.0173666883968146
ANN / MLP,3,3,LocationMiddle,LocationMiddle,0.5049321714393349,0.4766716620031022,0.028260509436232706
ANN / MLP,3,4,LocationMiddle,LocationMiddle,0.5049321714393349,0.48505901218727554,0.019873159252059347
ANN / MLP,3,5,LocationMiddle,LocationMiddle,0.5049321714393349,0.46262554491416585,0.04230662652516903
ANN / MLP,3,1,Ttrend,Ttrend,0.5049321714393349,0.4865562192631365,0.018375952176198362
ANN / MLP,3,2,Ttrend,Ttrend,0.5049321714393349,0.4874635393173959,0.017468632121939
ANN / MLP,3,3,Ttrend,Ttrend,0.5049321714393349,0.4873118194479278,0.0176203519914071
ANN / MLP,3,4,Ttrend,Ttrend,0.5049321714393349,0.47265482119714314,0.03227735024219175
ANN / MLP,3,5,Ttrend,Ttrend,0.5049321714393349,0.4797999268151944,0.025132244624140487
ANN / MLP,3,1,Vote hour,Vote hour,0.5049321714393349,0.5033629309262632,0.0015692405130717235
ANN / MLP,3,2,Vote hour,Vote hour,0.5049321714393349,0.5163021214620113,-0.011369950022676378
ANN / MLP,3,3,Vote hour,Vote hour,0.5049321714393349,0.5002538877390831,0.004678283700251806
ANN / MLP,3,4,Vote hour,Vote hour,0.5049321714393349,0.4937570444898016,0.011175126949533265
ANN / MLP,3,5,Vote hour,Vote hour,0.5049321714393349,0.4938676489007167,0.011064522538618171
ANN / MLP,3,1,Vote weekday,Vote weekday,0.5049321714393349,0.4713900219545764,0.03354214948475848
ANN / MLP,3,2,Vote weekday,Vote weekday,0.5049321714393349,0.4947761978952947,0.010155973544040187
ANN / MLP,3,3,Vote weekday,Vote weekday,0.5049321714393349,0.4688301940025555,0.0361019774367794
